ID;Gender;Age_Months;Age_group;AdditionalSupportNeeds;AgeMonths_midtesting;AgeGroup_midtesting;Mediansplit_midtesting_entiresample;TestingLocation;Day;Phase;Dropout;Reason_Dropout;Trial_nr;Baited_Side;Baited_Box;Chosen_Side;success;CumulativeSumStickers;CumulativeProportionCorrect;Location_Sticker_Changed;Material_change;StoppedEarly;TotalNrTrials;Criterion.reached;Number_errors;Nr_CorrectTrials;Proportion_Correct;NrTrials_UntilCriterionreached;NrErrors_UntilCriterionreached;Video;Comments;Additional comments;SD_Criterionreached
95;f;45;3;no information;47;3;young;Fife;1;Simple Discrimination;no;;1;left;;right;0;0;0;;;no;8;yes;2;6;0.750;8;2;ID95_Shifting_BoxFilling_f_3y_Day1;;;yes
95;f;45;3;no information;47;3;young;Fife;1;Simple Discrimination;no;;2;right;;left;0;0;0;yes;;no;8;yes;2;6;0.750;8;2;ID95_Shifting_BoxFilling_f_3y_Day1;;;yes
95;f;45;3;no information;47;3;young;Fife;1;Simple Discrimination;no;;3;left;;left;1;1;0.333333333;yes;;no;8;yes;2;6;0.750;8;2;ID95_Shifting_BoxFilling_f_3y_Day1;;;yes
95;f;45;3;no information;47;3;young;Fife;1;Simple Discrimination;no;;4;left;;left;1;2;0.5;no;;no;8;yes;2;6;0.750;8;2;ID95_Shifting_BoxFilling_f_3y_Day1;;;yes
95;f;45;3;no information;47;3;young;Fife;1;Simple Discrimination;no;;5;right;;right;1;3;0.6;yes;;no;8;yes;2;6;0.750;8;2;ID95_Shifting_BoxFilling_f_3y_Day1;;;yes
95;f;45;3;no information;47;3;young;Fife;1;Simple Discrimination;no;;6;right;;right;1;4;0.666666667;no;;no;8;yes;2;6;0.750;8;2;ID95_Shifting_BoxFilling_f_3y_Day1;;;yes
95;f;45;3;no information;47;3;young;Fife;1;Simple Discrimination;no;;7;left;;left;1;5;0.714285714;yes;;no;8;yes;2;6;0.750;8;2;ID95_Shifting_BoxFilling_f_3y_Day1;;;yes
95;f;45;3;no information;47;3;young;Fife;1;Simple Discrimination;no;;8;left;;left;1;6;0.75;no;;no;8;yes;2;6;0.750;8;2;ID95_Shifting_BoxFilling_f_3y_Day1;;;yes
95;f;45;3;no information;47;3;young;Fife;1;Reversal;no;;1;right;;left;0;0;0;;;no;14;yes;4;10;0.714;14;4;ID95_Shifting_BoxFilling_f_3y_Day1;;;yes
95;f;45;3;no information;47;3;young;Fife;1;Reversal;no;;2;left;;right;0;0;0;yes;;no;14;yes;4;10;0.714;14;4;ID95_Shifting_BoxFilling_f_3y_Day1;;;yes
95;f;45;3;no information;47;3;young;Fife;1;Reversal;no;;3;left;;right;0;0;0;no;;no;14;yes;4;10;0.714;14;4;ID95_Shifting_BoxFilling_f_3y_Day1;;;yes
95;f;45;3;no information;47;3;young;Fife;1;Reversal;no;;4;right;;right;1;1;0.25;yes;;no;14;yes;4;10;0.714;14;4;ID95_Shifting_BoxFilling_f_3y_Day1;;;yes
95;f;45;3;no information;47;3;young;Fife;1;Reversal;no;;5;right;;right;1;2;0.4;no;;no;14;yes;4;10;0.714;14;4;ID95_Shifting_BoxFilling_f_3y_Day1;;;yes
95;f;45;3;no information;47;3;young;Fife;1;Reversal;no;;6;left;;left;1;3;0.5;yes;;no;14;yes;4;10;0.714;14;4;ID95_Shifting_BoxFilling_f_3y_Day1;;;yes
95;f;45;3;no information;47;3;young;Fife;1;Reversal;no;;7;left;;left;1;4;0.571428571;no;;no;14;yes;4;10;0.714;14;4;ID95_Shifting_BoxFilling_f_3y_Day1;;;yes
95;f;45;3;no information;47;3;young;Fife;1;Reversal;no;;8;right;;left;0;4;0.5;yes;;no;14;yes;4;10;0.714;14;4;ID95_Shifting_BoxFilling_f_3y_Day1;;;yes
95;f;45;3;no information;47;3;young;Fife;1;Reversal;no;;9;left;;left;1;5;0.555555556;yes;;no;14;yes;4;10;0.714;14;4;ID95_Shifting_BoxFilling_f_3y_Day1;;;yes
95;f;45;3;no information;47;3;young;Fife;1;Reversal;no;;10;right;;right;1;6;0.6;yes;;no;14;yes;4;10;0.714;14;4;ID95_Shifting_BoxFilling_f_3y_Day1;;;yes
95;f;45;3;no information;47;3;young;Fife;1;Reversal;no;;11;left;;left;1;7;0.636363636;yes;;no;14;yes;4;10;0.714;14;4;ID95_Shifting_BoxFilling_f_3y_Day1;;;yes
95;f;45;3;no information;47;3;young;Fife;1;Reversal;no;;12;right;;right;1;8;0.666666667;yes;;no;14;yes;4;10;0.714;14;4;ID95_Shifting_BoxFilling_f_3y_Day1;;;yes
95;f;45;3;no information;47;3;young;Fife;1;Reversal;no;;13;right;;right;1;9;0.692307692;no;;no;14;yes;4;10;0.714;14;4;ID95_Shifting_BoxFilling_f_3y_Day1;;;yes
95;f;45;3;no information;47;3;young;Fife;1;Reversal;no;;14;left;;left;1;10;0.714285714;yes;;no;14;yes;4;10;0.714;14;4;ID95_Shifting_BoxFilling_f_3y_Day1;;;yes
95;f;45;3;no information;47;3;young;Fife;2;Compound Discrimination;no;;1;left;silverbox_greenbast;left;1;1;1;;;no;24;no;14;10;0.417;;;ID95_Shifting_BoxFilling_f_3y_Day2;;;yes
95;f;45;3;no information;47;3;young;Fife;2;Compound Discrimination;no;;2;right;silverbox_natstraw;left;0;1;0.5;yes;yes;no;24;no;14;10;0.417;;;ID95_Shifting_BoxFilling_f_3y_Day2;;;yes
95;f;45;3;no information;47;3;young;Fife;2;Compound Discrimination;no;;3;left;silverbox_natstraw;right;0;1;0.333333333;yes;no;no;24;no;14;10;0.417;;;ID95_Shifting_BoxFilling_f_3y_Day2;;;yes
95;f;45;3;no information;47;3;young;Fife;2;Compound Discrimination;no;;4;right;silverbox_greenbast;left;0;1;0.25;yes;yes;no;24;no;14;10;0.417;;;ID95_Shifting_BoxFilling_f_3y_Day2;;;yes
95;f;45;3;no information;47;3;young;Fife;2;Compound Discrimination;no;;5;right;silverbox_natstraw;right;1;2;0.4;no;yes;no;24;no;14;10;0.417;;;ID95_Shifting_BoxFilling_f_3y_Day2;;;yes
95;f;45;3;no information;47;3;young;Fife;2;Compound Discrimination;no;;6;left;silverbox_natstraw;left;1;3;0.5;yes;no;no;24;no;14;10;0.417;;;ID95_Shifting_BoxFilling_f_3y_Day2;;;yes
95;f;45;3;no information;47;3;young;Fife;2;Compound Discrimination;no;;7;right;silverbox_greenbast;left;0;3;0.428571429;yes;yes;no;24;no;14;10;0.417;;;ID95_Shifting_BoxFilling_f_3y_Day2;;;yes
95;f;45;3;no information;47;3;young;Fife;2;Compound Discrimination;no;;8;left;silverbox_natstraw;right;0;3;0.375;yes;yes;no;24;no;14;10;0.417;;;ID95_Shifting_BoxFilling_f_3y_Day2;;;yes
95;f;45;3;no information;47;3;young;Fife;2;Compound Discrimination;no;;9;right;silverbox_greenbast;left;0;3;0.333333333;yes;yes;no;24;no;14;10;0.417;;;ID95_Shifting_BoxFilling_f_3y_Day2;;;yes
95;f;45;3;no information;47;3;young;Fife;2;Compound Discrimination;no;;10;left;silverbox_greenbast;left;1;4;0.4;yes;no;no;24;no;14;10;0.417;;;ID95_Shifting_BoxFilling_f_3y_Day2;;;yes
95;f;45;3;no information;47;3;young;Fife;2;Compound Discrimination;no;;11;left;silverbox_natstraw;right;0;4;0.363636364;no;yes;no;24;no;14;10;0.417;;;ID95_Shifting_BoxFilling_f_3y_Day2;;;yes
95;f;45;3;no information;47;3;young;Fife;2;Compound Discrimination;no;;12;left;silverbox_greenbast;right;0;4;0.333333333;no;yes;no;24;no;14;10;0.417;;;ID95_Shifting_BoxFilling_f_3y_Day2;;;yes
95;f;45;3;no information;47;3;young;Fife;2;Compound Discrimination;no;;13;right;silverbox_natstraw;right;1;5;0.384615385;yes;yes;no;24;no;14;10;0.417;;;ID95_Shifting_BoxFilling_f_3y_Day2;;;yes
95;f;45;3;no information;47;3;young;Fife;2;Compound Discrimination;no;;14;left;silverbox_natstraw;right;0;5;0.357142857;yes;no;no;24;no;14;10;0.417;;;ID95_Shifting_BoxFilling_f_3y_Day2;;;yes
95;f;45;3;no information;47;3;young;Fife;2;Compound Discrimination;no;;15;left;silverbox_greenbast;right;0;5;0.333333333;no;yes;no;24;no;14;10;0.417;;;ID95_Shifting_BoxFilling_f_3y_Day2;;;yes
95;f;45;3;no information;47;3;young;Fife;2;Compound Discrimination;no;;16;right;silverbox_greenbast;right;1;6;0.375;yes;no;no;24;no;14;10;0.417;;;ID95_Shifting_BoxFilling_f_3y_Day2;;;yes
95;f;45;3;no information;47;3;young;Fife;2;Compound Discrimination;no;;17;right;silverbox_natstraw;left;0;6;0.352941176;no;yes;no;24;no;14;10;0.417;;;ID95_Shifting_BoxFilling_f_3y_Day2;;;yes
95;f;45;3;no information;47;3;young;Fife;2;Compound Discrimination;no;;18;left;silverbox_natstraw;right;0;6;0.333333333;yes;no;no;24;no;14;10;0.417;;;ID95_Shifting_BoxFilling_f_3y_Day2;;;yes
95;f;45;3;no information;47;3;young;Fife;2;Compound Discrimination;no;;19;right;silverbox_greenbast;left;0;6;0.315789474;yes;yes;no;24;no;14;10;0.417;;;ID95_Shifting_BoxFilling_f_3y_Day2;;;yes
95;f;45;3;no information;47;3;young;Fife;2;Compound Discrimination;no;;20;left;silverbox_natstraw;left;1;7;0.35;yes;yes;no;24;no;14;10;0.417;;;ID95_Shifting_BoxFilling_f_3y_Day2;;;yes
95;f;45;3;no information;47;3;young;Fife;2;Compound Discrimination;no;;21;right;silverbox_greenbast;right;1;8;0.380952381;yes;yes;no;24;no;14;10;0.417;;;ID95_Shifting_BoxFilling_f_3y_Day2;;;yes
95;f;45;3;no information;47;3;young;Fife;2;Compound Discrimination;no;;22;right;silverbox_natstraw;right;1;9;0.409090909;no;yes;no;24;no;14;10;0.417;;;ID95_Shifting_BoxFilling_f_3y_Day2;;;yes
95;f;45;3;no information;47;3;young;Fife;2;Compound Discrimination;no;;23;left;silverbox_greenbast;left;1;10;0.434782609;yes;yes;no;24;no;14;10;0.417;;;ID95_Shifting_BoxFilling_f_3y_Day2;;;yes
95;f;45;3;no information;47;3;young;Fife;2;Compound Discrimination;no;;24;left;silverbox_greenbast;right;0;10;0.416666667;no;no;no;24;no;14;10;0.417;;;ID95_Shifting_BoxFilling_f_3y_Day2;;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;1;Simple Discrimination;no;;1;left;;left;1;1;1;;;no;11;yes;3;8;0.727;11;3;ID96_Shifting_BoxFilling_m_4y_Day1;;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;1;Simple Discrimination;no;;2;right;;left;0;1;0.5;yes;;no;11;yes;3;8;0.727;11;3;ID96_Shifting_BoxFilling_m_4y_Day1;;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;1;Simple Discrimination;no;;3;left;;right;0;1;0.333333333;yes;;no;11;yes;3;8;0.727;11;3;ID96_Shifting_BoxFilling_m_4y_Day1;;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;1;Simple Discrimination;no;;4;left;;left;1;2;0.5;no;;no;11;yes;3;8;0.727;11;3;ID96_Shifting_BoxFilling_m_4y_Day1;;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;1;Simple Discrimination;no;;5;right;;left;0;2;0.4;yes;;no;11;yes;3;8;0.727;11;3;ID96_Shifting_BoxFilling_m_4y_Day1;;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;1;Simple Discrimination;no;;6;right;;right;1;3;0.5;no;;no;11;yes;3;8;0.727;11;3;ID96_Shifting_BoxFilling_m_4y_Day1;;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;1;Simple Discrimination;no;;7;left;;left;1;4;0.571428571;yes;;no;11;yes;3;8;0.727;11;3;ID96_Shifting_BoxFilling_m_4y_Day1;;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;1;Simple Discrimination;no;;8;left;;left;1;5;0.625;no;;no;11;yes;3;8;0.727;11;3;ID96_Shifting_BoxFilling_m_4y_Day1;;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;1;Simple Discrimination;no;;9;right;;right;1;6;0.666666667;yes;;no;11;yes;3;8;0.727;11;3;ID96_Shifting_BoxFilling_m_4y_Day1;;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;1;Simple Discrimination;no;;10;right;;right;1;7;0.7;no;;no;11;yes;3;8;0.727;11;3;ID96_Shifting_BoxFilling_m_4y_Day1;;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;1;Simple Discrimination;no;;11;left;;left;1;8;0.727272727;yes;;no;11;yes;3;8;0.727;11;3;ID96_Shifting_BoxFilling_m_4y_Day1;;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;1;Reversal;no;;1;right;;left;0;0;0;;;no;24;no;10;14;0.583;;;ID96_Shifting_BoxFilling_m_4y_Day1;;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;1;Reversal;no;;2;left;;left;1;1;0.5;yes;;no;24;no;10;14;0.583;;;ID96_Shifting_BoxFilling_m_4y_Day1;;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;1;Reversal;no;;3;left;;right;0;1;0.333333333;no;;no;24;no;10;14;0.583;;;ID96_Shifting_BoxFilling_m_4y_Day1;;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;1;Reversal;no;;4;right;;left;0;1;0.25;yes;;no;24;no;10;14;0.583;;;ID96_Shifting_BoxFilling_m_4y_Day1;;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;1;Reversal;no;;5;right;;right;1;2;0.4;no;;no;24;no;10;14;0.583;;;ID96_Shifting_BoxFilling_m_4y_Day1;;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;1;Reversal;no;;6;left;;right;0;2;0.333333333;yes;;no;24;no;10;14;0.583;;;ID96_Shifting_BoxFilling_m_4y_Day1;;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;1;Reversal;no;;7;left;;left;1;3;0.428571429;no;;no;24;no;10;14;0.583;;;ID96_Shifting_BoxFilling_m_4y_Day1;;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;1;Reversal;no;;8;right;;right;1;4;0.5;yes;;no;24;no;10;14;0.583;;;ID96_Shifting_BoxFilling_m_4y_Day1;;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;1;Reversal;no;;9;left;;right;0;4;0.444444444;yes;;no;24;no;10;14;0.583;;;ID96_Shifting_BoxFilling_m_4y_Day1;;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;1;Reversal;no;;10;right;;right;1;5;0.5;yes;;no;24;no;10;14;0.583;;;ID96_Shifting_BoxFilling_m_4y_Day1;;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;1;Reversal;no;;11;left;;right;0;5;0.454545455;yes;;no;24;no;10;14;0.583;;;ID96_Shifting_BoxFilling_m_4y_Day1;;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;1;Reversal;no;;12;right;;right;1;6;0.5;yes;;no;24;no;10;14;0.583;;;ID96_Shifting_BoxFilling_m_4y_Day1;;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;1;Reversal;no;;13;right;;right;1;7;0.538461538;no;;no;24;no;10;14;0.583;;;ID96_Shifting_BoxFilling_m_4y_Day1;;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;1;Reversal;no;;14;left;;right;0;7;0.5;yes;;no;24;no;10;14;0.583;;;ID96_Shifting_BoxFilling_m_4y_Day1;;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;1;Reversal;no;;15;left;;left;1;8;0.533333333;no;;no;24;no;10;14;0.583;;;ID96_Shifting_BoxFilling_m_4y_Day1;;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;1;Reversal;no;;16;right;;right;1;9;0.5625;yes;;no;24;no;10;14;0.583;;;ID96_Shifting_BoxFilling_m_4y_Day1;;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;1;Reversal;no;;17;left;;right;0;9;0.529411765;yes;;no;24;no;10;14;0.583;;;ID96_Shifting_BoxFilling_m_4y_Day1;;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;1;Reversal;no;;18;right;;right;1;10;0.555555556;yes;;no;24;no;10;14;0.583;;;ID96_Shifting_BoxFilling_m_4y_Day1;;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;1;Reversal;no;;19;right;;left;0;10;0.526315789;no;;no;24;no;10;14;0.583;;;ID96_Shifting_BoxFilling_m_4y_Day1;;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;1;Reversal;no;;20;left;;right;0;10;0.5;yes;;no;24;no;10;14;0.583;;;ID96_Shifting_BoxFilling_m_4y_Day1;;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;1;Reversal;no;;21;left;;left;1;11;0.523809524;no;;no;24;no;10;14;0.583;;;ID96_Shifting_BoxFilling_m_4y_Day1;;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;1;Reversal;no;;22;right;;right;1;12;0.545454545;yes;;no;24;no;10;14;0.583;;;ID96_Shifting_BoxFilling_m_4y_Day1;;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;1;Reversal;no;;23;right;;right;1;13;0.565217391;no;;no;24;no;10;14;0.583;;;ID96_Shifting_BoxFilling_m_4y_Day1;;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;1;Reversal;no;;24;left;;left;1;14;0.583333333;yes;;no;24;no;10;14;0.583;;;ID96_Shifting_BoxFilling_m_4y_Day1;;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;2;Compound Discrimination;no;;1;left;silverbox_greenbast;left;1;1;1;;;no;6;yes;0;6;1.000;6;0;ID96_Shifting_BoxFilling_m_4y_Day2_part1, ID96_Shifting_BoxFilling_m_4y_Day2_part2;Part 1 and Part 2 different sessions on the same day;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;2;Compound Discrimination;no;;2;right;silverbox_natstraw;right;1;2;1;yes;yes;no;6;yes;0;6;1.000;6;0;ID96_Shifting_BoxFilling_m_4y_Day2_part1, ID96_Shifting_BoxFilling_m_4y_Day2_part2;Part 1 and Part 2 different sessions on the same day;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;2;Compound Discrimination;no;;3;left;silverbox_natstraw;left;1;3;1;yes;no;no;6;yes;0;6;1.000;6;0;ID96_Shifting_BoxFilling_m_4y_Day2_part1, ID96_Shifting_BoxFilling_m_4y_Day2_part2;Part 1 and Part 2 different sessions on the same day;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;2;Compound Discrimination;no;;4;right;silverbox_greenbast;right;1;4;1;yes;yes;no;6;yes;0;6;1.000;6;0;ID96_Shifting_BoxFilling_m_4y_Day2_part1, ID96_Shifting_BoxFilling_m_4y_Day2_part2;Part 1 and Part 2 different sessions on the same day;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;2;Compound Discrimination;no;;5;right;silverbox_natstraw;right;1;5;1;no;yes;no;6;yes;0;6;1.000;6;0;ID96_Shifting_BoxFilling_m_4y_Day2_part1, ID96_Shifting_BoxFilling_m_4y_Day2_part2;Part 1 and Part 2 different sessions on the same day;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;2;Compound Discrimination;no;;6;left;silverbox_natstraw;left;1;6;1;yes;no;no;6;yes;0;6;1.000;6;0;ID96_Shifting_BoxFilling_m_4y_Day2_part1, ID96_Shifting_BoxFilling_m_4y_Day2_part2;Part 1 and Part 2 different sessions on the same day;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;2;EDS;no;;1;right;corkbox_greenfelt;right;1;1;1;;;no;36;no criterion;2;34;0.944;;;ID96_Shifting_BoxFilling_m_4y_Day2_part1, ID96_Shifting_BoxFilling_m_4y_Day2_part2;Part 1 and Part 2 different sessions on the same day;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;2;EDS;no;;2;left;corkbox_greenfelt;left;1;2;1;yes;no;no;36;no criterion;2;34;0.944;;;ID96_Shifting_BoxFilling_m_4y_Day2_part1, ID96_Shifting_BoxFilling_m_4y_Day2_part2;Part 1 and Part 2 different sessions on the same day;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;2;EDS;no;;3;left;corkbox_greenfelt;right;0;2;0.666666667;no;no;no;36;no criterion;2;34;0.944;;;ID96_Shifting_BoxFilling_m_4y_Day2_part1, ID96_Shifting_BoxFilling_m_4y_Day2_part2;Part 1 and Part 2 different sessions on the same day;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;2;EDS;no;;4;left;greenbox_greenfelt;left;1;3;0.75;no;yes;no;36;no criterion;2;34;0.944;;;ID96_Shifting_BoxFilling_m_4y_Day2_part1, ID96_Shifting_BoxFilling_m_4y_Day2_part2;Part 1 and Part 2 different sessions on the same day;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;2;EDS;no;;5;left;greenbox_greenfelt;left;1;4;0.8;no;no;no;36;no criterion;2;34;0.944;;;ID96_Shifting_BoxFilling_m_4y_Day2_part1, ID96_Shifting_BoxFilling_m_4y_Day2_part2;Part 1 and Part 2 different sessions on the same day;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;2;EDS;no;;6;right;greenbox_greenfelt;left;0;4;0.666666667;yes;no;no;36;no criterion;2;34;0.944;;;ID96_Shifting_BoxFilling_m_4y_Day2_part1, ID96_Shifting_BoxFilling_m_4y_Day2_part2;Part 1 and Part 2 different sessions on the same day;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;2;EDS;no;;7;right;greenbox_greenfelt;right;1;5;0.714285714;no;no;no;36;no criterion;2;34;0.944;;;ID96_Shifting_BoxFilling_m_4y_Day2_part1, ID96_Shifting_BoxFilling_m_4y_Day2_part2;Part 1 and Part 2 different sessions on the same day;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;2;EDS;no;;8;right;corkbox_greenfelt;right;1;6;0.75;no;yes;no;36;no criterion;2;34;0.944;;;ID96_Shifting_BoxFilling_m_4y_Day2_part1, ID96_Shifting_BoxFilling_m_4y_Day2_part2;Part 1 and Part 2 different sessions on the same day;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;2;EDS;no;;9;right;greenbox_greenfelt;right;1;7;0.777777778;no;yes;no;36;no criterion;2;34;0.944;;;ID96_Shifting_BoxFilling_m_4y_Day2_part1, ID96_Shifting_BoxFilling_m_4y_Day2_part2;Part 1 and Part 2 different sessions on the same day;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;2;EDS;no;;10;left;greenbox_greenfelt;left;1;8;0.8;yes;no;no;36;no criterion;2;34;0.944;;;ID96_Shifting_BoxFilling_m_4y_Day2_part1, ID96_Shifting_BoxFilling_m_4y_Day2_part2;Part 1 and Part 2 different sessions on the same day;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;2;EDS;no;;11;right;corkbox_greenfelt;right;1;9;0.818181818;yes;yes;no;36;no criterion;2;34;0.944;;;ID96_Shifting_BoxFilling_m_4y_Day2_part1, ID96_Shifting_BoxFilling_m_4y_Day2_part2;Part 1 and Part 2 different sessions on the same day;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;2;EDS;no;;12;left;corkbox_greenfelt;left;1;10;0.833333333;yes;no;no;36;no criterion;2;34;0.944;;;ID96_Shifting_BoxFilling_m_4y_Day2_part1, ID96_Shifting_BoxFilling_m_4y_Day2_part2;Part 1 and Part 2 different sessions on the same day;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;2;EDS;no;;13;left;corkbox_greenfelt;left;1;11;0.846153846;no;no;no;36;no criterion;2;34;0.944;;;ID96_Shifting_BoxFilling_m_4y_Day2_part1, ID96_Shifting_BoxFilling_m_4y_Day2_part2;Part 1 and Part 2 different sessions on the same day;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;2;EDS;no;;14;right;greenbox_greenfelt;right;1;12;0.857142857;yes;yes;no;36;no criterion;2;34;0.944;;;ID96_Shifting_BoxFilling_m_4y_Day2_part1, ID96_Shifting_BoxFilling_m_4y_Day2_part2;Part 1 and Part 2 different sessions on the same day;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;2;EDS;no;;15;left;corkbox_greenfelt;left;1;13;0.866666667;yes;yes;no;36;no criterion;2;34;0.944;;;ID96_Shifting_BoxFilling_m_4y_Day2_part1, ID96_Shifting_BoxFilling_m_4y_Day2_part2;Part 1 and Part 2 different sessions on the same day;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;2;EDS;no;;16;left;corkbox_greenfelt;left;1;14;0.875;no;no;no;36;no criterion;2;34;0.944;;;ID96_Shifting_BoxFilling_m_4y_Day2_part1, ID96_Shifting_BoxFilling_m_4y_Day2_part2;Part 1 and Part 2 different sessions on the same day;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;2;EDS;no;;17;left;greenbox_greenfelt;left;1;15;0.882352941;no;yes;no;36;no criterion;2;34;0.944;;;ID96_Shifting_BoxFilling_m_4y_Day2_part1, ID96_Shifting_BoxFilling_m_4y_Day2_part2;Part 1 and Part 2 different sessions on the same day;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;2;EDS;no;;18;right;greenbox_greenfelt;right;1;16;0.888888889;yes;no;no;36;no criterion;2;34;0.944;;;ID96_Shifting_BoxFilling_m_4y_Day2_part1, ID96_Shifting_BoxFilling_m_4y_Day2_part2;Part 1 and Part 2 different sessions on the same day;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;2;EDS;no;;19;right;corkbox_greenfelt;right;1;17;0.894736842;no;yes;no;36;no criterion;2;34;0.944;;;ID96_Shifting_BoxFilling_m_4y_Day2_part1, ID96_Shifting_BoxFilling_m_4y_Day2_part2;Part 1 and Part 2 different sessions on the same day;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;2;EDS;no;;20;right;greenbox_greenfelt;right;1;18;0.9;no;yes;no;36;no criterion;2;34;0.944;;;ID96_Shifting_BoxFilling_m_4y_Day2_part1, ID96_Shifting_BoxFilling_m_4y_Day2_part2;Part 1 and Part 2 different sessions on the same day;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;2;EDS;no;;21;left;greenbox_greenfelt;left;1;19;0.904761905;yes;no;no;36;no criterion;2;34;0.944;;;ID96_Shifting_BoxFilling_m_4y_Day2_part1, ID96_Shifting_BoxFilling_m_4y_Day2_part2;Part 1 and Part 2 different sessions on the same day;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;2;EDS;no;;22;left;greenbox_greenfelt;left;1;20;0.909090909;no;no;no;36;no criterion;2;34;0.944;;;ID96_Shifting_BoxFilling_m_4y_Day2_part1, ID96_Shifting_BoxFilling_m_4y_Day2_part2;Part 1 and Part 2 different sessions on the same day;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;2;EDS;no;;23;right;greenbox_greenfelt;right;1;21;0.913043478;yes;no;no;36;no criterion;2;34;0.944;;;ID96_Shifting_BoxFilling_m_4y_Day2_part1, ID96_Shifting_BoxFilling_m_4y_Day2_part2;Part 1 and Part 2 different sessions on the same day;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;2;EDS;no;;24;left;corkbox_greenfelt;left;1;22;0.916666667;yes;yes;no;36;no criterion;2;34;0.944;;;ID96_Shifting_BoxFilling_m_4y_Day2_part1, ID96_Shifting_BoxFilling_m_4y_Day2_part2;Part 1 and Part 2 different sessions on the same day;;yes
96;m;54;4;Speech Therapy;56;4;old;Fife;2;EDS;no;;25;right;corkbox_greenfelt;right;1;23;0.92;yes;no;no;36;no criterion;2;34;0.944;;;ID96_Shifting_BoxFilling_m_4y_Day2_part1, ID96_Shifting_BoxFilling_m_4y_Day2_part2;Part 1 and Part 2 different sessions on the same day;;yes
