ID;Gender;Age_months;Age_group;Midtesting_age_months;Midtesting_age_group;Mediansplit_midtesting_entiresample;AdditionalSupportNeeds;TestingLocation;Trial;StoppedEarly;TotalNr_Rounds;RoundNr;Position;BoxID;Correct;emptied_all_boxes;NrBoxesEmptied;Efficiency;NoSearches_before_FirstError;NoSearches_before_FirstError_numeric;Video;NrBoxesEmptiedDisregardingFirstSearch;NrRoundsDisregardingFirstSearch;EfficiencyDisregardingFirstSearch
136;m;53;4;54;4;old;no information;Fife;2;no;11;6;8;white;no;yes;8;0.727272727;5;5;ID136_WM_ScrambledBox_m_4y;7;10;0.7
136;m;53;4;54;4;old;no information;Fife;2;no;11;7;6;lightblue;no;yes;8;0.727272727;5;5;ID136_WM_ScrambledBox_m_4y;7;10;0.7
136;m;53;4;54;4;old;no information;Fife;2;no;11;8;8;orange;yes;yes;8;0.727272727;5;5;ID136_WM_ScrambledBox_m_4y;7;10;0.7
136;m;53;4;54;4;old;no information;Fife;2;no;11;9;6;yellow;yes;yes;8;0.727272727;5;5;ID136_WM_ScrambledBox_m_4y;7;10;0.7
136;m;53;4;54;4;old;no information;Fife;2;no;11;10;6;green;no;yes;8;0.727272727;5;5;ID136_WM_ScrambledBox_m_4y;7;10;0.7
136;m;53;4;54;4;old;no information;Fife;2;no;11;11;5;blue;yes;yes;8;0.727272727;5;5;ID136_WM_ScrambledBox_m_4y;7;10;0.7
135;m;54;4;55;4;old;no information;Fife;1;no;8;1;3;purple;yes;yes;8;1;no error;;ID135_WM_ScrambledBox_m_4y;7;7;1
135;m;54;4;55;4;old;no information;Fife;1;no;8;2;3;blue;yes;yes;8;1;no error;;ID135_WM_ScrambledBox_m_4y;7;7;1
135;m;54;4;55;4;old;no information;Fife;1;no;8;3;1;yellow;yes;yes;8;1;no error;;ID135_WM_ScrambledBox_m_4y;7;7;1
135;m;54;4;55;4;old;no information;Fife;1;no;8;4;7;red;yes;yes;8;1;no error;;ID135_WM_ScrambledBox_m_4y;7;7;1
135;m;54;4;55;4;old;no information;Fife;1;no;8;5;8;orange;yes;yes;8;1;no error;;ID135_WM_ScrambledBox_m_4y;7;7;1
135;m;54;4;55;4;old;no information;Fife;1;no;8;6;8;lightblue;yes;yes;8;1;no error;;ID135_WM_ScrambledBox_m_4y;7;7;1
135;m;54;4;55;4;old;no information;Fife;1;no;8;7;4;white;yes;yes;8;1;no error;;ID135_WM_ScrambledBox_m_4y;7;7;1
135;m;54;4;55;4;old;no information;Fife;1;no;8;8;8;green;yes;yes;8;1;no error;;ID135_WM_ScrambledBox_m_4y;7;7;1
135;m;54;4;55;4;old;no information;Fife;2;no;9;1;5;blue;yes;yes;8;0.888888889;7;7;ID135_WM_ScrambledBox_m_4y;7;8;0.875
135;m;54;4;55;4;old;no information;Fife;2;no;9;2;4;red;yes;yes;8;0.888888889;7;7;ID135_WM_ScrambledBox_m_4y;7;8;0.875
135;m;54;4;55;4;old;no information;Fife;2;no;9;3;7;orange;yes;yes;8;0.888888889;7;7;ID135_WM_ScrambledBox_m_4y;7;8;0.875
135;m;54;4;55;4;old;no information;Fife;2;no;9;4;5;yellow;yes;yes;8;0.888888889;7;7;ID135_WM_ScrambledBox_m_4y;7;8;0.875
135;m;54;4;55;4;old;no information;Fife;2;no;9;5;3;white;yes;yes;8;0.888888889;7;7;ID135_WM_ScrambledBox_m_4y;7;8;0.875
135;m;54;4;55;4;old;no information;Fife;2;no;9;6;7;purple;yes;yes;8;0.888888889;7;7;ID135_WM_ScrambledBox_m_4y;7;8;0.875
135;m;54;4;55;4;old;no information;Fife;2;no;9;7;6;lightblue;yes;yes;8;0.888888889;7;7;ID135_WM_ScrambledBox_m_4y;7;8;0.875
135;m;54;4;55;4;old;no information;Fife;2;no;9;8;6;white;no;yes;8;0.888888889;7;7;ID135_WM_ScrambledBox_m_4y;7;8;0.875
135;m;54;4;55;4;old;no information;Fife;2;no;9;9;1;green;yes;yes;8;0.888888889;7;7;ID135_WM_ScrambledBox_m_4y;7;8;0.875
134;m;58;4;59;4;old;no information;Fife;1;no;8;1;6;blue;yes;yes;8;1;no error;;ID134_WM_ScrambledBox_m_4y;7;7;1
134;m;58;4;59;4;old;no information;Fife;1;no;8;2;5;red;yes;yes;8;1;no error;;ID134_WM_ScrambledBox_m_4y;7;7;1
134;m;58;4;59;4;old;no information;Fife;1;no;8;3;8;purple;yes;yes;8;1;no error;;ID134_WM_ScrambledBox_m_4y;7;7;1
134;m;58;4;59;4;old;no information;Fife;1;no;8;4;5;green;yes;yes;8;1;no error;;ID134_WM_ScrambledBox_m_4y;7;7;1
134;m;58;4;59;4;old;no information;Fife;1;no;8;5;6;lightblue;yes;yes;8;1;no error;;ID134_WM_ScrambledBox_m_4y;7;7;1
134;m;58;4;59;4;old;no information;Fife;1;no;8;6;4;yellow;yes;yes;8;1;no error;;ID134_WM_ScrambledBox_m_4y;7;7;1
134;m;58;4;59;4;old;no information;Fife;1;no;8;7;4;white;yes;yes;8;1;no error;;ID134_WM_ScrambledBox_m_4y;7;7;1
134;m;58;4;59;4;old;no information;Fife;1;no;8;8;2;orange;yes;yes;8;1;no error;;ID134_WM_ScrambledBox_m_4y;7;7;1
134;m;58;4;59;4;old;no information;Fife;2;no;10;1;5;blue;yes;yes;8;0.8;3;3;ID134_WM_ScrambledBox_m_4y;7;9;0.777777778
134;m;58;4;59;4;old;no information;Fife;2;no;10;2;2;purple;yes;yes;8;0.8;3;3;ID134_WM_ScrambledBox_m_4y;7;9;0.777777778
134;m;58;4;59;4;old;no information;Fife;2;no;10;3;2;yellow;yes;yes;8;0.8;3;3;ID134_WM_ScrambledBox_m_4y;7;9;0.777777778
134;m;58;4;59;4;old;no information;Fife;2;no;10;4;7;blue;no;yes;8;0.8;3;3;ID134_WM_ScrambledBox_m_4y;7;9;0.777777778
134;m;58;4;59;4;old;no information;Fife;2;no;10;5;7;orange;yes;yes;8;0.8;3;3;ID134_WM_ScrambledBox_m_4y;7;9;0.777777778
134;m;58;4;59;4;old;no information;Fife;2;no;10;6;4;lightblue;yes;yes;8;0.8;3;3;ID134_WM_ScrambledBox_m_4y;7;9;0.777777778
134;m;58;4;59;4;old;no information;Fife;2;no;10;7;2;white;yes;yes;8;0.8;3;3;ID134_WM_ScrambledBox_m_4y;7;9;0.777777778
134;m;58;4;59;4;old;no information;Fife;2;no;10;8;5;yellow;no;yes;8;0.8;3;3;ID134_WM_ScrambledBox_m_4y;7;9;0.777777778
134;m;58;4;59;4;old;no information;Fife;2;no;10;9;5;red;yes;yes;8;0.8;3;3;ID134_WM_ScrambledBox_m_4y;7;9;0.777777778
134;m;58;4;59;4;old;no information;Fife;2;no;10;10;6;green;yes;yes;8;0.8;3;3;ID134_WM_ScrambledBox_m_4y;7;9;0.777777778
140;f;52;4;53;4;old;no information;Fife;1;no;11;1;2;lightblue;yes;no;7;0.636363636;3;3;ID140_WM_ScrambledBox_f_4y;6;10;0.6
140;f;52;4;53;4;old;no information;Fife;1;no;11;2;5;red;yes;no;7;0.636363636;3;3;ID140_WM_ScrambledBox_f_4y;6;10;0.6
140;f;52;4;53;4;old;no information;Fife;1;no;11;3;6;blue;yes;no;7;0.636363636;3;3;ID140_WM_ScrambledBox_f_4y;6;10;0.6
140;f;52;4;53;4;old;no information;Fife;1;no;11;4;7;red;no;no;7;0.636363636;3;3;ID140_WM_ScrambledBox_f_4y;6;10;0.6
140;f;52;4;53;4;old;no information;Fife;1;no;11;5;3;yellow;yes;no;7;0.636363636;3;3;ID140_WM_ScrambledBox_f_4y;6;10;0.6
140;f;52;4;53;4;old;no information;Fife;1;no;11;6;3;orange;yes;no;7;0.636363636;3;3;ID140_WM_ScrambledBox_f_4y;6;10;0.6
140;f;52;4;53;4;old;no information;Fife;1;no;11;7;2;green;yes;no;7;0.636363636;3;3;ID140_WM_ScrambledBox_f_4y;6;10;0.6
140;f;52;4;53;4;old;no information;Fife;1;no;11;8;7;white;yes;no;7;0.636363636;3;3;ID140_WM_ScrambledBox_f_4y;6;10;0.6
140;f;52;4;53;4;old;no information;Fife;1;no;11;9;8;orange;no;no;7;0.636363636;3;3;ID140_WM_ScrambledBox_f_4y;6;10;0.6
140;f;52;4;53;4;old;no information;Fife;1;no;11;10;6;yellow;no;no;7;0.636363636;3;3;ID140_WM_ScrambledBox_f_4y;6;10;0.6
140;f;52;4;53;4;old;no information;Fife;1;no;11;11;7;red;no;no;7;0.636363636;3;3;ID140_WM_ScrambledBox_f_4y;6;10;0.6
140;f;52;4;53;4;old;no information;Fife;2;no;11;1;6;green;yes;no;5;0.454545455;3;3;ID140_WM_ScrambledBox_f_4y;4;10;0.4
140;f;52;4;53;4;old;no information;Fife;2;no;11;2;5;yellow;yes;no;5;0.454545455;3;3;ID140_WM_ScrambledBox_f_4y;4;10;0.4
140;f;52;4;53;4;old;no information;Fife;2;no;11;3;7;orange;yes;no;5;0.454545455;3;3;ID140_WM_ScrambledBox_f_4y;4;10;0.4
140;f;52;4;53;4;old;no information;Fife;2;no;11;4;5;yellow;no;no;5;0.454545455;3;3;ID140_WM_ScrambledBox_f_4y;4;10;0.4
140;f;52;4;53;4;old;no information;Fife;2;no;11;5;6;blue;yes;no;5;0.454545455;3;3;ID140_WM_ScrambledBox_f_4y;4;10;0.4
140;f;52;4;53;4;old;no information;Fife;2;no;11;6;5;orange;no;no;5;0.454545455;3;3;ID140_WM_ScrambledBox_f_4y;4;10;0.4
140;f;52;4;53;4;old;no information;Fife;2;no;11;7;5;purple;yes;no;5;0.454545455;3;3;ID140_WM_ScrambledBox_f_4y;4;10;0.4
140;f;52;4;53;4;old;no information;Fife;2;no;11;8;5;yellow;no;no;5;0.454545455;3;3;ID140_WM_ScrambledBox_f_4y;4;10;0.4
140;f;52;4;53;4;old;no information;Fife;2;no;11;9;2;orange;no;no;5;0.454545455;3;3;ID140_WM_ScrambledBox_f_4y;4;10;0.4
140;f;52;4;53;4;old;no information;Fife;2;no;11;10;8;purple;no;no;5;0.454545455;3;3;ID140_WM_ScrambledBox_f_4y;4;10;0.4
140;f;52;4;53;4;old;no information;Fife;2;no;11;11;1;yellow;no;no;5;0.454545455;3;3;ID140_WM_ScrambledBox_f_4y;4;10;0.4
49;m;37;3;38;3;young;no;Fife;1;no;11;1;7;green;yes;no;5;0.454545455;1;1;ID49_WM_ScrambledBox_m_3y;4;10;0.4
49;m;37;3;38;3;young;no;Fife;1;no;11;2;7;green;no;no;5;0.454545455;1;1;ID49_WM_ScrambledBox_m_3y;4;10;0.4
49;m;37;3;38;3;young;no;Fife;1;no;11;3;6;blue;yes;no;5;0.454545455;1;1;ID49_WM_ScrambledBox_m_3y;4;10;0.4
49;m;37;3;38;3;young;no;Fife;1;no;11;4;5;green;no;no;5;0.454545455;1;1;ID49_WM_ScrambledBox_m_3y;4;10;0.4
49;m;37;3;38;3;young;no;Fife;1;no;11;5;5;blue;no;no;5;0.454545455;1;1;ID49_WM_ScrambledBox_m_3y;4;10;0.4
49;m;37;3;38;3;young;no;Fife;1;no;11;6;4;yellow;yes;no;5;0.454545455;1;1;ID49_WM_ScrambledBox_m_3y;4;10;0.4
49;m;37;3;38;3;young;no;Fife;1;no;11;7;5;purple;yes;no;5;0.454545455;1;1;ID49_WM_ScrambledBox_m_3y;4;10;0.4
49;m;37;3;38;3;young;no;Fife;1;no;11;8;8;green;no;no;5;0.454545455;1;1;ID49_WM_ScrambledBox_m_3y;4;10;0.4
49;m;37;3;38;3;young;no;Fife;1;no;11;9;4;red;yes;no;5;0.454545455;1;1;ID49_WM_ScrambledBox_m_3y;4;10;0.4
49;m;37;3;38;3;young;no;Fife;1;no;11;10;4;green;no;no;5;0.454545455;1;1;ID49_WM_ScrambledBox_m_3y;4;10;0.4
49;m;37;3;38;3;young;no;Fife;1;no;11;11;6;blue;no;no;5;0.454545455;1;1;ID49_WM_ScrambledBox_m_3y;4;10;0.4
49;m;37;3;38;3;young;no;Fife;2;no;11;1;5;blue;yes;no;6;0.545454545;1;1;ID49_WM_ScrambledBox_m_3y;5;10;0.5
49;m;37;3;38;3;young;no;Fife;2;no;11;2;6;blue;no;no;6;0.545454545;1;1;ID49_WM_ScrambledBox_m_3y;5;10;0.5
49;m;37;3;38;3;young;no;Fife;2;no;11;3;4;green;yes;no;6;0.545454545;1;1;ID49_WM_ScrambledBox_m_3y;5;10;0.5
49;m;37;3;38;3;young;no;Fife;2;no;11;4;3;green;no;no;6;0.545454545;1;1;ID49_WM_ScrambledBox_m_3y;5;10;0.5
49;m;37;3;38;3;young;no;Fife;2;no;11;5;5;orange;yes;no;6;0.545454545;1;1;ID49_WM_ScrambledBox_m_3y;5;10;0.5
49;m;37;3;38;3;young;no;Fife;2;no;11;6;8;white;yes;no;6;0.545454545;1;1;ID49_WM_ScrambledBox_m_3y;5;10;0.5
49;m;37;3;38;3;young;no;Fife;2;no;11;7;2;white;yes;no;6;0.545454545;1;1;ID49_WM_ScrambledBox_m_3y;5;10;0.5
49;m;37;3;38;3;young;no;Fife;2;no;11;8;1;green;no;no;6;0.545454545;1;1;ID49_WM_ScrambledBox_m_3y;5;10;0.5
49;m;37;3;38;3;young;no;Fife;2;no;11;9;1;green;no;no;6;0.545454545;1;1;ID49_WM_ScrambledBox_m_3y;5;10;0.5
49;m;37;3;38;3;young;no;Fife;2;no;11;10;8;purple;yes;no;6;0.545454545;1;1;ID49_WM_ScrambledBox_m_3y;5;10;0.5
49;m;37;3;38;3;young;no;Fife;2;no;11;11;7;white;no;no;6;0.545454545;1;1;ID49_WM_ScrambledBox_m_3y;5;10;0.5
66;m;54;4;56;4;old;no;Fife;1;no;9;1;8;orange;yes;yes;8;0.888888889;6;6;ID66_WM_ScrambledBox_m_4y;7;8;0.875
66;m;54;4;56;4;old;no;Fife;1;no;9;2;7;green;yes;yes;8;0.888888889;6;6;ID66_WM_ScrambledBox_m_4y;7;8;0.875
66;m;54;4;56;4;old;no;Fife;1;no;9;3;6;blue;yes;yes;8;0.888888889;6;6;ID66_WM_ScrambledBox_m_4y;7;8;0.875
66;m;54;4;56;4;old;no;Fife;1;no;9;4;6;yellow;yes;yes;8;0.888888889;6;6;ID66_WM_ScrambledBox_m_4y;7;8;0.875
66;m;54;4;56;4;old;no;Fife;1;no;9;5;4;red;yes;yes;8;0.888888889;6;6;ID66_WM_ScrambledBox_m_4y;7;8;0.875
66;m;54;4;56;4;old;no;Fife;1;no;9;6;2;purple;yes;yes;8;0.888888889;6;6;ID66_WM_ScrambledBox_m_4y;7;8;0.875
66;m;54;4;56;4;old;no;Fife;1;no;9;7;2;green;no;yes;8;0.888888889;6;6;ID66_WM_ScrambledBox_m_4y;7;8;0.875
66;m;54;4;56;4;old;no;Fife;1;no;9;8;3;lightblue;yes;yes;8;0.888888889;6;6;ID66_WM_ScrambledBox_m_4y;7;8;0.875
66;m;54;4;56;4;old;no;Fife;1;no;9;9;5;white;yes;yes;8;0.888888889;6;6;ID66_WM_ScrambledBox_m_4y;7;8;0.875
66;m;54;4;56;4;old;no;Fife;2;no;11;1;1;yellow;yes;no;7;0.636363636;5;5;ID66_WM_ScrambledBox_m_4y;6;10;0.6
66;m;54;4;56;4;old;no;Fife;2;no;11;2;2;purple;yes;no;7;0.636363636;5;5;ID66_WM_ScrambledBox_m_4y;6;10;0.6
66;m;54;4;56;4;old;no;Fife;2;no;11;3;3;lightblue;yes;no;7;0.636363636;5;5;ID66_WM_ScrambledBox_m_4y;6;10;0.6
66;m;54;4;56;4;old;no;Fife;2;no;11;4;3;green;yes;no;7;0.636363636;5;5;ID66_WM_ScrambledBox_m_4y;6;10;0.6
66;m;54;4;56;4;old;no;Fife;2;no;11;5;5;red;yes;no;7;0.636363636;5;5;ID66_WM_ScrambledBox_m_4y;6;10;0.6
66;m;54;4;56;4;old;no;Fife;2;no;11;6;4;lightblue;no;no;7;0.636363636;5;5;ID66_WM_ScrambledBox_m_4y;6;10;0.6
66;m;54;4;56;4;old;no;Fife;2;no;11;7;1;red;no;no;7;0.636363636;5;5;ID66_WM_ScrambledBox_m_4y;6;10;0.6
66;m;54;4;56;4;old;no;Fife;2;no;11;8;3;blue;yes;no;7;0.636363636;5;5;ID66_WM_ScrambledBox_m_4y;6;10;0.6
66;m;54;4;56;4;old;no;Fife;2;no;11;9;6;yellow;no;no;7;0.636363636;5;5;ID66_WM_ScrambledBox_m_4y;6;10;0.6
66;m;54;4;56;4;old;no;Fife;2;no;11;10;8;purple;no;no;7;0.636363636;5;5;ID66_WM_ScrambledBox_m_4y;6;10;0.6
66;m;54;4;56;4;old;no;Fife;2;no;11;11;2;orange;yes;no;7;0.636363636;5;5;ID66_WM_ScrambledBox_m_4y;6;10;0.6
67;m;47;3;49;4;young;no;Fife;1;no;8;1;5;red;yes;yes;8;1;no error;;ID67_WM_ScrambledBox_m_3y;7;7;1
67;m;47;3;49;4;young;no;Fife;1;no;8;2;4;white;yes;yes;8;1;no error;;ID67_WM_ScrambledBox_m_3y;7;7;1
67;m;47;3;49;4;young;no;Fife;1;no;8;3;8;purple;yes;yes;8;1;no error;;ID67_WM_ScrambledBox_m_3y;7;7;1
67;m;47;3;49;4;young;no;Fife;1;no;8;4;5;green;yes;yes;8;1;no error;;ID67_WM_ScrambledBox_m_3y;7;7;1
67;m;47;3;49;4;young;no;Fife;1;no;8;5;5;blue;yes;yes;8;1;no error;;ID67_WM_ScrambledBox_m_3y;7;7;1
67;m;47;3;49;4;young;no;Fife;1;no;8;6;4;yellow;yes;yes;8;1;no error;;ID67_WM_ScrambledBox_m_3y;7;7;1
67;m;47;3;49;4;young;no;Fife;1;no;8;7;6;lightblue;yes;yes;8;1;no error;;ID67_WM_ScrambledBox_m_3y;7;7;1
67;m;47;3;49;4;young;no;Fife;1;no;8;8;2;orange;yes;yes;8;1;no error;;ID67_WM_ScrambledBox_m_3y;7;7;1
67;m;47;3;49;4;young;no;Fife;2;no;8;1;3;purple;yes;yes;8;1;no error;;ID67_WM_ScrambledBox_m_3y;7;7;1
67;m;47;3;49;4;young;no;Fife;2;no;8;2;5;yellow;yes;yes;8;1;no error;;ID67_WM_ScrambledBox_m_3y;7;7;1
67;m;47;3;49;4;young;no;Fife;2;no;8;3;5;red;yes;yes;8;1;no error;;ID67_WM_ScrambledBox_m_3y;7;7;1
67;m;47;3;49;4;young;no;Fife;2;no;8;4;3;green;yes;yes;8;1;no error;;ID67_WM_ScrambledBox_m_3y;7;7;1
67;m;47;3;49;4;young;no;Fife;2;no;8;5;8;lightblue;yes;yes;8;1;no error;;ID67_WM_ScrambledBox_m_3y;7;7;1
67;m;47;3;49;4;young;no;Fife;2;no;8;6;5;orange;yes;yes;8;1;no error;;ID67_WM_ScrambledBox_m_3y;7;7;1
67;m;47;3;49;4;young;no;Fife;2;no;8;7;2;white;yes;yes;8;1;no error;;ID67_WM_ScrambledBox_m_3y;7;7;1
67;m;47;3;49;4;young;no;Fife;2;no;8;8;3;blue;yes;yes;8;1;no error;;ID67_WM_ScrambledBox_m_3y;7;7;1
68;f;48;4;50;4;old;no;Fife;1;no;8;1;2;lightblue;yes;yes;8;1;no error;;ID68_WM_ScrambledBox_f_4y;7;7;1
68;f;48;4;50;4;old;no;Fife;1;no;8;1;2;yellow;yes;yes;8;1;no error;;ID68_WM_ScrambledBox_f_4y;7;7;1
68;f;48;4;50;4;old;no;Fife;1;no;8;1;2;orange;yes;yes;8;1;no error;;ID68_WM_ScrambledBox_f_4y;7;7;1
68;f;48;4;50;4;old;no;Fife;1;no;8;1;4;purple;yes;yes;8;1;no error;;ID68_WM_ScrambledBox_f_4y;7;7;1
68;f;48;4;50;4;old;no;Fife;1;no;8;1;4;red;yes;yes;8;1;no error;;ID68_WM_ScrambledBox_f_4y;7;7;1
68;f;48;4;50;4;old;no;Fife;1;no;8;1;5;green;yes;yes;8;1;no error;;ID68_WM_ScrambledBox_f_4y;7;7;1
68;f;48;4;50;4;old;no;Fife;1;no;8;1;4;white;yes;yes;8;1;no error;;ID68_WM_ScrambledBox_f_4y;7;7;1
68;f;48;4;50;4;old;no;Fife;1;no;8;1;4;blue;yes;yes;8;1;no error;;ID68_WM_ScrambledBox_f_4y;7;7;1
68;f;48;4;50;4;old;no;Fife;2;no;8;1;2;orange;yes;yes;8;1;no error;;ID68_WM_ScrambledBox_f_4y;7;7;1
68;f;48;4;50;4;old;no;Fife;2;no;8;2;1;lightblue;yes;yes;8;1;no error;;ID68_WM_ScrambledBox_f_4y;7;7;1
68;f;48;4;50;4;old;no;Fife;2;no;8;3;2;yellow;yes;yes;8;1;no error;;ID68_WM_ScrambledBox_f_4y;7;7;1
68;f;48;4;50;4;old;no;Fife;2;no;8;4;2;purple;yes;yes;8;1;no error;;ID68_WM_ScrambledBox_f_4y;7;7;1
68;f;48;4;50;4;old;no;Fife;2;no;8;5;3;white;yes;yes;8;1;no error;;ID68_WM_ScrambledBox_f_4y;7;7;1
68;f;48;4;50;4;old;no;Fife;2;no;8;6;3;green;yes;yes;8;1;no error;;ID68_WM_ScrambledBox_f_4y;7;7;1
68;f;48;4;50;4;old;no;Fife;2;no;8;7;1;red;yes;yes;8;1;no error;;ID68_WM_ScrambledBox_f_4y;7;7;1
68;f;48;4;50;4;old;no;Fife;2;no;8;8;3;blue;yes;yes;8;1;no error;;ID68_WM_ScrambledBox_f_4y;7;7;1
69;m;51;4;54;4;old;no;Fife;1;no;8;1;4;yellow;yes;yes;8;1;no error;;ID69_WM_ScrambledBox_m_4y;7;7;1
69;m;51;4;54;4;old;no;Fife;1;no;8;2;3;blue;yes;yes;8;1;no error;;ID69_WM_ScrambledBox_m_4y;7;7;1
69;m;51;4;54;4;old;no;Fife;1;no;8;3;4;green;yes;yes;8;1;no error;;ID69_WM_ScrambledBox_m_4y;7;7;1
69;m;51;4;54;4;old;no;Fife;1;no;8;4;4;purple;yes;yes;8;1;no error;;ID69_WM_ScrambledBox_m_4y;7;7;1
69;m;51;4;54;4;old;no;Fife;1;no;8;5;1;white;yes;yes;8;1;no error;;ID69_WM_ScrambledBox_m_4y;7;7;1
69;m;51;4;54;4;old;no;Fife;1;no;8;6;3;orange;yes;yes;8;1;no error;;ID69_WM_ScrambledBox_m_4y;7;7;1
69;m;51;4;54;4;old;no;Fife;1;no;8;7;6;lightblue;yes;yes;8;1;no error;;ID69_WM_ScrambledBox_m_4y;7;7;1
69;m;51;4;54;4;old;no;Fife;1;no;8;8;5;red;yes;yes;8;1;no error;;ID69_WM_ScrambledBox_m_4y;7;7;1
69;m;51;4;54;4;old;no;Fife;2;no;10;1;4;white;yes;yes;8;0.8;6;6;ID69_WM_ScrambledBox_m_4y;7;9;0.777777778
69;m;51;4;54;4;old;no;Fife;2;no;10;2;5;yellow;yes;yes;8;0.8;6;6;ID69_WM_ScrambledBox_m_4y;7;9;0.777777778
69;m;51;4;54;4;old;no;Fife;2;no;10;3;4;green;yes;yes;8;0.8;6;6;ID69_WM_ScrambledBox_m_4y;7;9;0.777777778
69;m;51;4;54;4;old;no;Fife;2;no;10;4;7;blue;yes;yes;8;0.8;6;6;ID69_WM_ScrambledBox_m_4y;7;9;0.777777778
69;m;51;4;54;4;old;no;Fife;2;no;10;5;1;purple;yes;yes;8;0.8;6;6;ID69_WM_ScrambledBox_m_4y;7;9;0.777777778
69;m;51;4;54;4;old;no;Fife;2;no;10;6;5;orange;yes;yes;8;0.8;6;6;ID69_WM_ScrambledBox_m_4y;7;9;0.777777778
69;m;51;4;54;4;old;no;Fife;2;no;10;7;2;white;no;yes;8;0.8;6;6;ID69_WM_ScrambledBox_m_4y;7;9;0.777777778
69;m;51;4;54;4;old;no;Fife;2;no;10;8;2;lightblue;yes;yes;8;0.8;6;6;ID69_WM_ScrambledBox_m_4y;7;9;0.777777778
69;m;51;4;54;4;old;no;Fife;2;no;10;9;6;yellow;no;yes;8;0.8;6;6;ID69_WM_ScrambledBox_m_4y;7;9;0.777777778
69;m;51;4;54;4;old;no;Fife;2;no;10;10;7;red;yes;yes;8;0.8;6;6;ID69_WM_ScrambledBox_m_4y;7;9;0.777777778
167;f;47;4;48;4;young;no information;Edinburgh;1;no;9;1;2;lightblue;yes;yes;8;0.888888889;2;2;ID167_WM_ScrambledBox_f_4y;7;8;0.875
167;f;47;4;48;4;young;no information;Edinburgh;1;no;9;2;2;yellow;yes;yes;8;0.888888889;2;2;ID167_WM_ScrambledBox_f_4y;7;8;0.875
167;f;47;4;48;4;young;no information;Edinburgh;1;no;9;3;3;lightblue;no;yes;8;0.888888889;2;2;ID167_WM_ScrambledBox_f_4y;7;8;0.875
167;f;47;4;48;4;young;no information;Edinburgh;1;no;9;4;4;purple;yes;yes;8;0.888888889;2;2;ID167_WM_ScrambledBox_f_4y;7;8;0.875
167;f;47;4;48;4;young;no information;Edinburgh;1;no;9;5;8;orange;yes;yes;8;0.888888889;2;2;ID167_WM_ScrambledBox_f_4y;7;8;0.875
167;f;47;4;48;4;young;no information;Edinburgh;1;no;9;6;6;red;yes;yes;8;0.888888889;2;2;ID167_WM_ScrambledBox_f_4y;7;8;0.875
167;f;47;4;48;4;young;no information;Edinburgh;1;no;9;7;4;white;yes;yes;8;0.888888889;2;2;ID167_WM_ScrambledBox_f_4y;7;8;0.875
167;f;47;4;48;4;young;no information;Edinburgh;1;no;9;8;4;blue;yes;yes;8;0.888888889;2;2;ID167_WM_ScrambledBox_f_4y;7;8;0.875
167;f;47;4;48;4;young;no information;Edinburgh;1;no;9;9;2;green;yes;yes;8;0.888888889;2;2;ID167_WM_ScrambledBox_f_4y;7;8;0.875
167;f;47;4;48;4;young;no information;Edinburgh;2;no;11;1;5;blue;yes;yes;8;0.727272727;5;5;ID167_WM_ScrambledBox_f_4y;7;10;0.7
167;f;47;4;48;4;young;no information;Edinburgh;2;no;11;2;5;yellow;yes;yes;8;0.727272727;5;5;ID167_WM_ScrambledBox_f_4y;7;10;0.7
167;f;47;4;48;4;young;no information;Edinburgh;2;no;11;3;8;purple;yes;yes;8;0.727272727;5;5;ID167_WM_ScrambledBox_f_4y;7;10;0.7
167;f;47;4;48;4;young;no information;Edinburgh;2;no;11;4;8;orange;yes;yes;8;0.727272727;5;5;ID167_WM_ScrambledBox_f_4y;7;10;0.7
167;f;47;4;48;4;young;no information;Edinburgh;2;no;11;5;3;white;yes;yes;8;0.727272727;5;5;ID167_WM_ScrambledBox_f_4y;7;10;0.7
167;f;47;4;48;4;young;no information;Edinburgh;2;no;11;6;7;purple;no;yes;8;0.727272727;5;5;ID167_WM_ScrambledBox_f_4y;7;10;0.7
167;f;47;4;48;4;young;no information;Edinburgh;2;no;11;7;6;lightblue;yes;yes;8;0.727272727;5;5;ID167_WM_ScrambledBox_f_4y;7;10;0.7
167;f;47;4;48;4;young;no information;Edinburgh;2;no;11;8;3;blue;no;yes;8;0.727272727;5;5;ID167_WM_ScrambledBox_f_4y;7;10;0.7
167;f;47;4;48;4;young;no information;Edinburgh;2;no;11;9;4;blue;no;yes;8;0.727272727;5;5;ID167_WM_ScrambledBox_f_4y;7;10;0.7
167;f;47;4;48;4;young;no information;Edinburgh;2;no;11;10;6;green;yes;yes;8;0.727272727;5;5;ID167_WM_ScrambledBox_f_4y;7;10;0.7
167;f;47;4;48;4;young;no information;Edinburgh;2;no;11;11;4;red;yes;yes;8;0.727272727;5;5;ID167_WM_ScrambledBox_f_4y;7;10;0.7
131;m;53;4;53;4;old;no;Fife;1;no;8;1;1;white;yes;yes;8;1;no error;;ID131_WM_ScrambledBox_m_4y;7;7;1
131;m;53;4;53;4;old;no;Fife;1;no;8;2;1;lightblue;yes;yes;8;1;no error;;ID131_WM_ScrambledBox_m_4y;7;7;1
131;m;53;4;53;4;old;no;Fife;1;no;8;3;1;yellow;yes;yes;8;1;no error;;ID131_WM_ScrambledBox_m_4y;7;7;1
