ID;Gender;Age_months;Age_group;AdditionalSupportNeeds;AgeMonths_midtesting;AgeGroup_midtesting;Mediansplit_midtesting_entiresample;Dropout;ReasonDropout;StoppedGame;TestingLocation;Criterion_Reached;Trial_no;Trial_Success;Trial_Got_sticker;CumulativeNrofCorrectSearches;CumulativeProportionCorrect;Loc_sticker_changed;Box_change;TotalNr_Trials;NrCorrectTrials;NrErrors;ProportionCorrect;NrTrials_UntilCriterionReached;NrCorrectTrials_UntilCriterionReached;NrErrors_UntilCriterionReached;Video;Comments;BoxChange_NrCorrectTrials;BoxChange_NrTotalTrials;Proportion_CorrectTrials_WhenBoxChanged;NoBoxChange_NrCorrectTrials;NoBoxChange_NrTotalTrials;Proportion_SuccessfulTrials_WhenBoxDidNotChange;LocationChange_TotalNrTrials;LocationChange_NrCorrectTrials;ProportionCorrect_LocationChange;NoLocationChange_TotalNrTrials;NoLocationChange_NrCorrectTrials;ProportionCorrect_NoLocationChange
102;m;48;4;hyperacusis;49;4;young;no;;no;Edinburgh;yes;16;yes;1;8;0.5;no;no;24;15;9;0.625;22;13;9;ID102_Shifting_Tray_m_4y;;10;14;0.714285714;5;9;0.555555556;12;6;0.5;11;9;0.818181818
102;m;48;4;hyperacusis;49;4;young;no;;no;Edinburgh;yes;17;yes;1;9;0.529411765;no;yes;24;15;9;0.625;22;13;9;ID102_Shifting_Tray_m_4y;;10;14;0.714285714;5;9;0.555555556;12;6;0.5;11;9;0.818181818
102;m;48;4;hyperacusis;49;4;young;no;;no;Edinburgh;yes;18;no;0;9;0.5;yes;yes;24;15;9;0.625;22;13;9;ID102_Shifting_Tray_m_4y;;10;14;0.714285714;5;9;0.555555556;12;6;0.5;11;9;0.818181818
102;m;48;4;hyperacusis;49;4;young;no;;no;Edinburgh;yes;19;yes;1;10;0.526315789;yes;yes;24;15;9;0.625;22;13;9;ID102_Shifting_Tray_m_4y;;10;14;0.714285714;5;9;0.555555556;12;6;0.5;11;9;0.818181818
102;m;48;4;hyperacusis;49;4;young;no;;no;Edinburgh;yes;20;yes;1;11;0.55;no;no;24;15;9;0.625;22;13;9;ID102_Shifting_Tray_m_4y;;10;14;0.714285714;5;9;0.555555556;12;6;0.5;11;9;0.818181818
102;m;48;4;hyperacusis;49;4;young;no;;no;Edinburgh;yes;21;yes;1;12;0.571428571;yes;yes;24;15;9;0.625;22;13;9;ID102_Shifting_Tray_m_4y;;10;14;0.714285714;5;9;0.555555556;12;6;0.5;11;9;0.818181818
102;m;48;4;hyperacusis;49;4;young;no;;no;Edinburgh;yes;22;yes;1;13;0.590909091;no;yes;24;15;9;0.625;22;13;9;ID102_Shifting_Tray_m_4y;;10;14;0.714285714;5;9;0.555555556;12;6;0.5;11;9;0.818181818
102;m;48;4;hyperacusis;49;4;young;no;;no;Edinburgh;yes;23;yes;1;14;0.608695652;yes;yes;24;15;9;0.625;22;13;9;ID102_Shifting_Tray_m_4y;;10;14;0.714285714;5;9;0.555555556;12;6;0.5;11;9;0.818181818
102;m;48;4;hyperacusis;49;4;young;no;;no;Edinburgh;yes;24;yes;1;15;0.625;yes;yes;24;15;9;0.625;22;13;9;ID102_Shifting_Tray_m_4y;;10;14;0.714285714;5;9;0.555555556;12;6;0.5;11;9;0.818181818
103;m;50;4;no;51;4;old;no;;no;Edinburgh;yes;1;no;0;0;0;;;8;6;2;0.75;8;6;2;ID103_Shifting_Tray_m_4y;;3;4;0.75;3;3;1;3;3;1;4;3;0.75
103;m;50;4;no;51;4;old;no;;no;Edinburgh;yes;2;no;0;0;0;no;yes;8;6;2;0.75;8;6;2;ID103_Shifting_Tray_m_4y;;3;4;0.75;3;3;1;3;3;1;4;3;0.75
103;m;50;4;no;51;4;old;no;;no;Edinburgh;yes;3;yes;1;1;0.333333333;no;no;8;6;2;0.75;8;6;2;ID103_Shifting_Tray_m_4y;;3;4;0.75;3;3;1;3;3;1;4;3;0.75
103;m;50;4;no;51;4;old;no;;no;Edinburgh;yes;4;yes;1;2;0.5;yes;no;8;6;2;0.75;8;6;2;ID103_Shifting_Tray_m_4y;;3;4;0.75;3;3;1;3;3;1;4;3;0.75
103;m;50;4;no;51;4;old;no;;no;Edinburgh;yes;5;yes;1;3;0.6;yes;yes;8;6;2;0.75;8;6;2;ID103_Shifting_Tray_m_4y;;3;4;0.75;3;3;1;3;3;1;4;3;0.75
103;m;50;4;no;51;4;old;no;;no;Edinburgh;yes;6;yes;1;4;0.666666667;yes;no;8;6;2;0.75;8;6;2;ID103_Shifting_Tray_m_4y;;3;4;0.75;3;3;1;3;3;1;4;3;0.75
103;m;50;4;no;51;4;old;no;;no;Edinburgh;yes;7;yes;1;5;0.714285714;no;yes;8;6;2;0.75;8;6;2;ID103_Shifting_Tray_m_4y;;3;4;0.75;3;3;1;3;3;1;4;3;0.75
103;m;50;4;no;51;4;old;no;;no;Edinburgh;yes;8;yes;1;6;0.75;no;yes;8;6;2;0.75;8;6;2;ID103_Shifting_Tray_m_4y;;3;4;0.75;3;3;1;3;3;1;4;3;0.75
104;m;49;4;no;49;4;young;no;;no;Edinburgh;yes;1;no;0;0;0;;;24;19;5;0.791666667;22;17;5;ID104_Shifting_Tray_m_4y;;13;14;0.928571429;6;9;0.666666667;12;8;0.666666667;11;11;1
104;m;49;4;no;49;4;young;no;;no;Edinburgh;yes;2;yes;1;1;0.5;no;yes;24;19;5;0.791666667;22;17;5;ID104_Shifting_Tray_m_4y;;13;14;0.928571429;6;9;0.666666667;12;8;0.666666667;11;11;1
104;m;49;4;no;49;4;young;no;;no;Edinburgh;yes;3;yes;1;2;0.666666667;no;no;24;19;5;0.791666667;22;17;5;ID104_Shifting_Tray_m_4y;;13;14;0.928571429;6;9;0.666666667;12;8;0.666666667;11;11;1
104;m;49;4;no;49;4;young;no;;no;Edinburgh;yes;4;no;0;2;0.5;yes;no;24;19;5;0.791666667;22;17;5;ID104_Shifting_Tray_m_4y;;13;14;0.928571429;6;9;0.666666667;12;8;0.666666667;11;11;1
104;m;49;4;no;49;4;young;no;;no;Edinburgh;yes;5;yes;1;3;0.6;yes;yes;24;19;5;0.791666667;22;17;5;ID104_Shifting_Tray_m_4y;;13;14;0.928571429;6;9;0.666666667;12;8;0.666666667;11;11;1
104;m;49;4;no;49;4;young;no;;no;Edinburgh;yes;6;yes;1;4;0.666666667;yes;no;24;19;5;0.791666667;22;17;5;ID104_Shifting_Tray_m_4y;;13;14;0.928571429;6;9;0.666666667;12;8;0.666666667;11;11;1
104;m;49;4;no;49;4;young;no;;no;Edinburgh;yes;7;yes;1;5;0.714285714;no;yes;24;19;5;0.791666667;22;17;5;ID104_Shifting_Tray_m_4y;;13;14;0.928571429;6;9;0.666666667;12;8;0.666666667;11;11;1
104;m;49;4;no;49;4;young;no;;no;Edinburgh;yes;8;yes;1;6;0.75;no;yes;24;19;5;0.791666667;22;17;5;ID104_Shifting_Tray_m_4y;;13;14;0.928571429;6;9;0.666666667;12;8;0.666666667;11;11;1
104;m;49;4;no;49;4;young;no;;no;Edinburgh;yes;9;yes;1;7;0.777777778;no;yes;24;19;5;0.791666667;22;17;5;ID104_Shifting_Tray_m_4y;;13;14;0.928571429;6;9;0.666666667;12;8;0.666666667;11;11;1
104;m;49;4;no;49;4;young;no;;no;Edinburgh;yes;10;no;0;7;0.7;yes;no;24;19;5;0.791666667;22;17;5;ID104_Shifting_Tray_m_4y;;13;14;0.928571429;6;9;0.666666667;12;8;0.666666667;11;11;1
104;m;49;4;no;49;4;young;no;;no;Edinburgh;yes;11;yes;1;8;0.727272727;yes;yes;24;19;5;0.791666667;22;17;5;ID104_Shifting_Tray_m_4y;;13;14;0.928571429;6;9;0.666666667;12;8;0.666666667;11;11;1
104;m;49;4;no;49;4;young;no;;no;Edinburgh;yes;12;no;0;8;0.666666667;yes;no;24;19;5;0.791666667;22;17;5;ID104_Shifting_Tray_m_4y;;13;14;0.928571429;6;9;0.666666667;12;8;0.666666667;11;11;1
104;m;49;4;no;49;4;young;no;;no;Edinburgh;yes;13;yes;1;9;0.692307692;no;no;24;19;5;0.791666667;22;17;5;ID104_Shifting_Tray_m_4y;;13;14;0.928571429;6;9;0.666666667;12;8;0.666666667;11;11;1
104;m;49;4;no;49;4;young;no;;no;Edinburgh;yes;14;yes;1;10;0.714285714;no;yes;24;19;5;0.791666667;22;17;5;ID104_Shifting_Tray_m_4y;;13;14;0.928571429;6;9;0.666666667;12;8;0.666666667;11;11;1
104;m;49;4;no;49;4;young;no;;no;Edinburgh;yes;15;yes;1;11;0.733333333;yes;no;24;19;5;0.791666667;22;17;5;ID104_Shifting_Tray_m_4y;;13;14;0.928571429;6;9;0.666666667;12;8;0.666666667;11;11;1
104;m;49;4;no;49;4;young;no;;no;Edinburgh;yes;16;yes;1;12;0.75;no;no;24;19;5;0.791666667;22;17;5;ID104_Shifting_Tray_m_4y;;13;14;0.928571429;6;9;0.666666667;12;8;0.666666667;11;11;1
104;m;49;4;no;49;4;young;no;;no;Edinburgh;yes;17;yes;1;13;0.764705882;no;yes;24;19;5;0.791666667;22;17;5;ID104_Shifting_Tray_m_4y;;13;14;0.928571429;6;9;0.666666667;12;8;0.666666667;11;11;1
104;m;49;4;no;49;4;young;no;;no;Edinburgh;yes;18;no;0;13;0.722222222;yes;yes;24;19;5;0.791666667;22;17;5;ID104_Shifting_Tray_m_4y;;13;14;0.928571429;6;9;0.666666667;12;8;0.666666667;11;11;1
104;m;49;4;no;49;4;young;no;;no;Edinburgh;yes;19;yes;1;14;0.736842105;yes;yes;24;19;5;0.791666667;22;17;5;ID104_Shifting_Tray_m_4y;;13;14;0.928571429;6;9;0.666666667;12;8;0.666666667;11;11;1
104;m;49;4;no;49;4;young;no;;no;Edinburgh;yes;20;yes;1;15;0.75;no;no;24;19;5;0.791666667;22;17;5;ID104_Shifting_Tray_m_4y;;13;14;0.928571429;6;9;0.666666667;12;8;0.666666667;11;11;1
104;m;49;4;no;49;4;young;no;;no;Edinburgh;yes;21;yes;1;16;0.761904762;yes;yes;24;19;5;0.791666667;22;17;5;ID104_Shifting_Tray_m_4y;;13;14;0.928571429;6;9;0.666666667;12;8;0.666666667;11;11;1
104;m;49;4;no;49;4;young;no;;no;Edinburgh;yes;22;yes;1;17;0.772727273;no;yes;24;19;5;0.791666667;22;17;5;ID104_Shifting_Tray_m_4y;;13;14;0.928571429;6;9;0.666666667;12;8;0.666666667;11;11;1
104;m;49;4;no;49;4;young;no;;no;Edinburgh;yes;23;yes;1;18;0.782608696;yes;yes;24;19;5;0.791666667;22;17;5;ID104_Shifting_Tray_m_4y;;13;14;0.928571429;6;9;0.666666667;12;8;0.666666667;11;11;1
104;m;49;4;no;49;4;young;no;;no;Edinburgh;yes;24;yes;1;19;0.791666667;yes;yes;24;19;5;0.791666667;22;17;5;ID104_Shifting_Tray_m_4y;;13;14;0.928571429;6;9;0.666666667;12;8;0.666666667;11;11;1
105;m;55;4;no;55;4;old;no;;no;Edinburgh;no;1;no;0;0;0;;;36;19;17;0.527777778; ; ; ;ID105_Shifting_Tray_m_4y;trial 10 was coded as correct but it was a mistake. Numbers are updated.;13;24;0.541666667;6;11;0.545454545;19;9;0.473684211;16;10;0.625
105;m;55;4;no;55;4;old;no;;no;Edinburgh;no;2;yes;1;1;0.5;no;yes;36;19;17;0.527777778; ; ; ;ID105_Shifting_Tray_m_4y;trial 10 was coded as correct but it was a mistake. Numbers are updated.;13;24;0.541666667;6;11;0.545454545;19;9;0.473684211;16;10;0.625
105;m;55;4;no;55;4;old;no;;no;Edinburgh;no;3;no;0;1;0.333333333;no;no;36;19;17;0.527777778; ; ; ;ID105_Shifting_Tray_m_4y;trial 10 was coded as correct but it was a mistake. Numbers are updated.;13;24;0.541666667;6;11;0.545454545;19;9;0.473684211;16;10;0.625
105;m;55;4;no;55;4;old;no;;no;Edinburgh;no;4;no;0;1;0.25;yes;no;36;19;17;0.527777778; ; ; ;ID105_Shifting_Tray_m_4y;trial 10 was coded as correct but it was a mistake. Numbers are updated.;13;24;0.541666667;6;11;0.545454545;19;9;0.473684211;16;10;0.625
105;m;55;4;no;55;4;old;no;;no;Edinburgh;no;5;no;0;1;0.2;yes;yes;36;19;17;0.527777778; ; ; ;ID105_Shifting_Tray_m_4y;trial 10 was coded as correct but it was a mistake. Numbers are updated.;13;24;0.541666667;6;11;0.545454545;19;9;0.473684211;16;10;0.625
105;m;55;4;no;55;4;old;no;;no;Edinburgh;no;6;no;0;1;0.166666667;yes;no;36;19;17;0.527777778; ; ; ;ID105_Shifting_Tray_m_4y;trial 10 was coded as correct but it was a mistake. Numbers are updated.;13;24;0.541666667;6;11;0.545454545;19;9;0.473684211;16;10;0.625
105;m;55;4;no;55;4;old;no;;no;Edinburgh;no;7;yes;1;2;0.285714286;no;yes;36;19;17;0.527777778; ; ; ;ID105_Shifting_Tray_m_4y;trial 10 was coded as correct but it was a mistake. Numbers are updated.;13;24;0.541666667;6;11;0.545454545;19;9;0.473684211;16;10;0.625
105;m;55;4;no;55;4;old;no;;no;Edinburgh;no;8;no;0;2;0.25;no;yes;36;19;17;0.527777778; ; ; ;ID105_Shifting_Tray_m_4y;trial 10 was coded as correct but it was a mistake. Numbers are updated.;13;24;0.541666667;6;11;0.545454545;19;9;0.473684211;16;10;0.625
105;m;55;4;no;55;4;old;no;;no;Edinburgh;no;9;yes;1;3;0.333333333;no;yes;36;19;17;0.527777778; ; ; ;ID105_Shifting_Tray_m_4y;trial 10 was coded as correct but it was a mistake. Numbers are updated.;13;24;0.541666667;6;11;0.545454545;19;9;0.473684211;16;10;0.625
105;m;55;4;no;55;4;old;no;;no;Edinburgh;no;10;no;0;3;0.3;yes;no;36;19;17;0.527777778; ; ; ;ID105_Shifting_Tray_m_4y;trial 10 was coded as correct but it was a mistake. Numbers are updated.;13;24;0.541666667;6;11;0.545454545;19;9;0.473684211;16;10;0.625
105;m;55;4;no;55;4;old;no;;no;Edinburgh;no;11;yes;1;4;0.363636364;yes;yes;36;19;17;0.527777778; ; ; ;ID105_Shifting_Tray_m_4y;trial 10 was coded as correct but it was a mistake. Numbers are updated.;13;24;0.541666667;6;11;0.545454545;19;9;0.473684211;16;10;0.625
105;m;55;4;no;55;4;old;no;;no;Edinburgh;no;12;yes;1;5;0.416666667;yes;no;36;19;17;0.527777778; ; ; ;ID105_Shifting_Tray_m_4y;trial 10 was coded as correct but it was a mistake. Numbers are updated.;13;24;0.541666667;6;11;0.545454545;19;9;0.473684211;16;10;0.625
105;m;55;4;no;55;4;old;no;;no;Edinburgh;no;13;no;0;5;0.384615385;no;no;36;19;17;0.527777778; ; ; ;ID105_Shifting_Tray_m_4y;trial 10 was coded as correct but it was a mistake. Numbers are updated.;13;24;0.541666667;6;11;0.545454545;19;9;0.473684211;16;10;0.625
105;m;55;4;no;55;4;old;no;;no;Edinburgh;no;14;yes;1;6;0.428571429;no;yes;36;19;17;0.527777778; ; ; ;ID105_Shifting_Tray_m_4y;trial 10 was coded as correct but it was a mistake. Numbers are updated.;13;24;0.541666667;6;11;0.545454545;19;9;0.473684211;16;10;0.625
105;m;55;4;no;55;4;old;no;;no;Edinburgh;no;15;yes;1;7;0.466666667;yes;no;36;19;17;0.527777778; ; ; ;ID105_Shifting_Tray_m_4y;trial 10 was coded as correct but it was a mistake. Numbers are updated.;13;24;0.541666667;6;11;0.545454545;19;9;0.473684211;16;10;0.625
105;m;55;4;no;55;4;old;no;;no;Edinburgh;no;16;yes;1;8;0.5;no;no;36;19;17;0.527777778; ; ; ;ID105_Shifting_Tray_m_4y;trial 10 was coded as correct but it was a mistake. Numbers are updated.;13;24;0.541666667;6;11;0.545454545;19;9;0.473684211;16;10;0.625
105;m;55;4;no;55;4;old;no;;no;Edinburgh;no;17;yes;1;9;0.529411765;no;yes;36;19;17;0.527777778; ; ; ;ID105_Shifting_Tray_m_4y;trial 10 was coded as correct but it was a mistake. Numbers are updated.;13;24;0.541666667;6;11;0.545454545;19;9;0.473684211;16;10;0.625
105;m;55;4;no;55;4;old;no;;no;Edinburgh;no;18;no;0;9;0.5;yes;yes;36;19;17;0.527777778; ; ; ;ID105_Shifting_Tray_m_4y;trial 10 was coded as correct but it was a mistake. Numbers are updated.;13;24;0.541666667;6;11;0.545454545;19;9;0.473684211;16;10;0.625
105;m;55;4;no;55;4;old;no;;no;Edinburgh;no;19;yes;1;10;0.526315789;yes;yes;36;19;17;0.527777778; ; ; ;ID105_Shifting_Tray_m_4y;trial 10 was coded as correct but it was a mistake. Numbers are updated.;13;24;0.541666667;6;11;0.545454545;19;9;0.473684211;16;10;0.625
105;m;55;4;no;55;4;old;no;;no;Edinburgh;no;20;yes;1;11;0.55;no;no;36;19;17;0.527777778; ; ; ;ID105_Shifting_Tray_m_4y;trial 10 was coded as correct but it was a mistake. Numbers are updated.;13;24;0.541666667;6;11;0.545454545;19;9;0.473684211;16;10;0.625
105;m;55;4;no;55;4;old;no;;no;Edinburgh;no;21;no;0;11;0.523809524;yes;yes;36;19;17;0.527777778; ; ; ;ID105_Shifting_Tray_m_4y;trial 10 was coded as correct but it was a mistake. Numbers are updated.;13;24;0.541666667;6;11;0.545454545;19;9;0.473684211;16;10;0.625
105;m;55;4;no;55;4;old;no;;no;Edinburgh;no;22;yes;1;12;0.545454545;no;yes;36;19;17;0.527777778; ; ; ;ID105_Shifting_Tray_m_4y;trial 10 was coded as correct but it was a mistake. Numbers are updated.;13;24;0.541666667;6;11;0.545454545;19;9;0.473684211;16;10;0.625
105;m;55;4;no;55;4;old;no;;no;Edinburgh;no;23;no;0;12;0.52173913;yes;yes;36;19;17;0.527777778; ; ; ;ID105_Shifting_Tray_m_4y;trial 10 was coded as correct but it was a mistake. Numbers are updated.;13;24;0.541666667;6;11;0.545454545;19;9;0.473684211;16;10;0.625
105;m;55;4;no;55;4;old;no;;no;Edinburgh;no;24;yes;1;13;0.541666667;yes;yes;36;19;17;0.527777778; ; ; ;ID105_Shifting_Tray_m_4y;trial 10 was coded as correct but it was a mistake. Numbers are updated.;13;24;0.541666667;6;11;0.545454545;19;9;0.473684211;16;10;0.625
105;m;55;4;no;55;4;old;no;;no;Edinburgh;no;25;no;0;13;0.52;no;yes;36;19;17;0.527777778; ; ; ;ID105_Shifting_Tray_m_4y;trial 10 was coded as correct but it was a mistake. Numbers are updated.;13;24;0.541666667;6;11;0.545454545;19;9;0.473684211;16;10;0.625
105;m;55;4;no;55;4;old;no;;no;Edinburgh;no;26;yes;1;14;0.538461538;yes;no;36;19;17;0.527777778; ; ; ;ID105_Shifting_Tray_m_4y;trial 10 was coded as correct but it was a mistake. Numbers are updated.;13;24;0.541666667;6;11;0.545454545;19;9;0.473684211;16;10;0.625
105;m;55;4;no;55;4;old;no;;no;Edinburgh;no;27;no;0;14;0.518518519;yes;yes;36;19;17;0.527777778; ; ; ;ID105_Shifting_Tray_m_4y;trial 10 was coded as correct but it was a mistake. Numbers are updated.;13;24;0.541666667;6;11;0.545454545;19;9;0.473684211;16;10;0.625
105;m;55;4;no;55;4;old;no;;no;Edinburgh;no;28;no;0;14;0.5;yes;yes;36;19;17;0.527777778; ; ; ;ID105_Shifting_Tray_m_4y;trial 10 was coded as correct but it was a mistake. Numbers are updated.;13;24;0.541666667;6;11;0.545454545;19;9;0.473684211;16;10;0.625
105;m;55;4;no;55;4;old;no;;no;Edinburgh;no;29;yes;1;15;0.517241379;no;yes;36;19;17;0.527777778; ; ; ;ID105_Shifting_Tray_m_4y;trial 10 was coded as correct but it was a mistake. Numbers are updated.;13;24;0.541666667;6;11;0.545454545;19;9;0.473684211;16;10;0.625
105;m;55;4;no;55;4;old;no;;no;Edinburgh;no;30;yes;1;16;0.533333333;yes;yes;36;19;17;0.527777778; ; ; ;ID105_Shifting_Tray_m_4y;trial 10 was coded as correct but it was a mistake. Numbers are updated.;13;24;0.541666667;6;11;0.545454545;19;9;0.473684211;16;10;0.625
105;m;55;4;no;55;4;old;no;;no;Edinburgh;no;31;yes;1;17;0.548387097;no;yes;36;19;17;0.527777778; ; ; ;ID105_Shifting_Tray_m_4y;trial 10 was coded as correct but it was a mistake. Numbers are updated.;13;24;0.541666667;6;11;0.545454545;19;9;0.473684211;16;10;0.625
105;m;55;4;no;55;4;old;no;;no;Edinburgh;no;32;no;0;17;0.53125;no;yes;36;19;17;0.527777778; ; ; ;ID105_Shifting_Tray_m_4y;trial 10 was coded as correct but it was a mistake. Numbers are updated.;13;24;0.541666667;6;11;0.545454545;19;9;0.473684211;16;10;0.625
105;m;55;4;no;55;4;old;no;;no;Edinburgh;no;33;yes;1;18;0.545454545;yes;yes;36;19;17;0.527777778; ; ; ;ID105_Shifting_Tray_m_4y;trial 10 was coded as correct but it was a mistake. Numbers are updated.;13;24;0.541666667;6;11;0.545454545;19;9;0.473684211;16;10;0.625
105;m;55;4;no;55;4;old;no;;no;Edinburgh;no;34;no;0;18;0.529411765;no;yes;36;19;17;0.527777778; ; ; ;ID105_Shifting_Tray_m_4y;trial 10 was coded as correct but it was a mistake. Numbers are updated.;13;24;0.541666667;6;11;0.545454545;19;9;0.473684211;16;10;0.625
105;m;55;4;no;55;4;old;no;;no;Edinburgh;no;35;no;0;18;0.514285714;yes;yes;36;19;17;0.527777778; ; ; ;ID105_Shifting_Tray_m_4y;trial 10 was coded as correct but it was a mistake. Numbers are updated.;13;24;0.541666667;6;11;0.545454545;19;9;0.473684211;16;10;0.625
105;m;55;4;no;55;4;old;no;;no;Edinburgh;no;36;yes;1;19;0.527777778;yes;no;36;19;17;0.527777778; ; ; ;ID105_Shifting_Tray_m_4y;trial 10 was coded as correct but it was a mistake. Numbers are updated.;13;24;0.541666667;6;11;0.545454545;19;9;0.473684211;16;10;0.625
106;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;1;no;0;0;0;;;12;9;3;0.75;12;9;3;ID106_Shifting_Tray_f_3y;;5;6;0.833333333;4;5;0.8;6;5;0.833333333;5;4;0.8
106;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;2;no;0;0;0;no;yes;12;9;3;0.75;12;9;3;ID106_Shifting_Tray_f_3y;;5;6;0.833333333;4;5;0.8;6;5;0.833333333;5;4;0.8
106;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;3;yes;1;1;0.333333333;no;no;12;9;3;0.75;12;9;3;ID106_Shifting_Tray_f_3y;;5;6;0.833333333;4;5;0.8;6;5;0.833333333;5;4;0.8
106;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;4;yes;1;2;0.5;yes;no;12;9;3;0.75;12;9;3;ID106_Shifting_Tray_f_3y;;5;6;0.833333333;4;5;0.8;6;5;0.833333333;5;4;0.8
106;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;5;yes;1;3;0.6;yes;yes;12;9;3;0.75;12;9;3;ID106_Shifting_Tray_f_3y;;5;6;0.833333333;4;5;0.8;6;5;0.833333333;5;4;0.8
106;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;6;no;0;3;0.5;yes;no;12;9;3;0.75;12;9;3;ID106_Shifting_Tray_f_3y;;5;6;0.833333333;4;5;0.8;6;5;0.833333333;5;4;0.8
106;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;7;yes;1;4;0.571428571;no;yes;12;9;3;0.75;12;9;3;ID106_Shifting_Tray_f_3y;;5;6;0.833333333;4;5;0.8;6;5;0.833333333;5;4;0.8
106;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;8;yes;1;5;0.625;no;yes;12;9;3;0.75;12;9;3;ID106_Shifting_Tray_f_3y;;5;6;0.833333333;4;5;0.8;6;5;0.833333333;5;4;0.8
106;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;9;yes;1;6;0.666666667;no;yes;12;9;3;0.75;12;9;3;ID106_Shifting_Tray_f_3y;;5;6;0.833333333;4;5;0.8;6;5;0.833333333;5;4;0.8
106;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;10;yes;1;7;0.7;yes;no;12;9;3;0.75;12;9;3;ID106_Shifting_Tray_f_3y;;5;6;0.833333333;4;5;0.8;6;5;0.833333333;5;4;0.8
106;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;11;yes;1;8;0.727272727;yes;yes;12;9;3;0.75;12;9;3;ID106_Shifting_Tray_f_3y;;5;6;0.833333333;4;5;0.8;6;5;0.833333333;5;4;0.8
106;f;47;3;no;47;3;young;no;;no;Edinburgh;yes;12;yes;1;9;0.75;yes;no;12;9;3;0.75;12;9;3;ID106_Shifting_Tray_f_3y;;5;6;0.833333333;4;5;0.8;6;5;0.833333333;5;4;0.8
107;f;52;4;no;53;4;old;no;;no;Edinburgh;yes;1;no;0;0;0;;;25;14;11;0.56;25;14;11;ID107_Shifting_Tray_f_4y;;8;15;0.533333333;6;9;0.666666667;12;9;0.75;12;5;0.416666667
107;f;52;4;no;53;4;old;no;;no;Edinburgh;yes;2;yes;1;1;0.5;no;yes;25;14;11;0.56;25;14;11;ID107_Shifting_Tray_f_4y;;8;15;0.533333333;6;9;0.666666667;12;9;0.75;12;5;0.416666667
107;f;52;4;no;53;4;old;no;;no;Edinburgh;yes;3;no;0;1;0.333333333;no;no;25;14;11;0.56;25;14;11;ID107_Shifting_Tray_f_4y;;8;15;0.533333333;6;9;0.666666667;12;9;0.75;12;5;0.416666667
107;f;52;4;no;53;4;old;no;;no;Edinburgh;yes;4;yes;1;2;0.5;yes;no;25;14;11;0.56;25;14;11;ID107_Shifting_Tray_f_4y;;8;15;0.533333333;6;9;0.666666667;12;9;0.75;12;5;0.416666667
107;f;52;4;no;53;4;old;no;;no;Edinburgh;yes;5;no;0;2;0.4;yes;yes;25;14;11;0.56;25;14;11;ID107_Shifting_Tray_f_4y;;8;15;0.533333333;6;9;0.666666667;12;9;0.75;12;5;0.416666667
107;f;52;4;no;53;4;old;no;;no;Edinburgh;yes;6;yes;1;3;0.5;yes;no;25;14;11;0.56;25;14;11;ID107_Shifting_Tray_f_4y;;8;15;0.533333333;6;9;0.666666667;12;9;0.75;12;5;0.416666667
107;f;52;4;no;53;4;old;no;;no;Edinburgh;yes;7;no;0;3;0.428571429;no;yes;25;14;11;0.56;25;14;11;ID107_Shifting_Tray_f_4y;;8;15;0.533333333;6;9;0.666666667;12;9;0.75;12;5;0.416666667
107;f;52;4;no;53;4;old;no;;no;Edinburgh;yes;8;no;0;3;0.375;no;yes;25;14;11;0.56;25;14;11;ID107_Shifting_Tray_f_4y;;8;15;0.533333333;6;9;0.666666667;12;9;0.75;12;5;0.416666667
107;f;52;4;no;53;4;old;no;;no;Edinburgh;yes;9;no;0;3;0.333333333;no;yes;25;14;11;0.56;25;14;11;ID107_Shifting_Tray_f_4y;;8;15;0.533333333;6;9;0.666666667;12;9;0.75;12;5;0.416666667
107;f;52;4;no;53;4;old;no;;no;Edinburgh;yes;10;yes;1;4;0.4;yes;no;25;14;11;0.56;25;14;11;ID107_Shifting_Tray_f_4y;;8;15;0.533333333;6;9;0.666666667;12;9;0.75;12;5;0.416666667
107;f;52;4;no;53;4;old;no;;no;Edinburgh;yes;11;no;0;4;0.363636364;yes;yes;25;14;11;0.56;25;14;11;ID107_Shifting_Tray_f_4y;;8;15;0.533333333;6;9;0.666666667;12;9;0.75;12;5;0.416666667
107;f;52;4;no;53;4;old;no;;no;Edinburgh;yes;12;yes;1;5;0.416666667;yes;no;25;14;11;0.56;25;14;11;ID107_Shifting_Tray_f_4y;;8;15;0.533333333;6;9;0.666666667;12;9;0.75;12;5;0.416666667
107;f;52;4;no;53;4;old;no;;no;Edinburgh;yes;13;no;0;5;0.384615385;no;no;25;14;11;0.56;25;14;11;ID107_Shifting_Tray_f_4y;;8;15;0.533333333;6;9;0.666666667;12;9;0.75;12;5;0.416666667
