ID;Gender;AgeMonths_midtesting;AgeGroup_midtesting;Mediansplit_midtesting_entiresample;Dropout;StoppedGame;Phase;Trial;AverageDistanceAcrossTestTrials;NurseryCode;TestingLocation
74;f;38;3;young;no;no;Test;4;1.498;8;Edinburgh
74;f;38;3;young;no;no;Test;5;1.498;8;Edinburgh
74;f;38;3;young;no;no;Test;6;1.498;8;Edinburgh
74;f;38;3;young;no;no;Test;7;1.498;8;Edinburgh
74;f;38;3;young;no;no;Test;8;1.498;8;Edinburgh
74;f;38;3;young;no;no;Test;9;1.498;8;Edinburgh
74;f;38;3;young;no;no;Test;10;1.498;8;Edinburgh
74;f;38;3;young;no;no;Test;11;1.498;8;Edinburgh
74;f;38;3;young;no;no;Test;12;1.498;8;Edinburgh
75;f;40;3;young;no;no;Warm-up;1;0.456;9;Fife
75;f;40;3;young;no;no;Warm-up;2;0.456;9;Fife
75;f;40;3;young;no;no;Test;1;0.456;9;Fife
75;f;40;3;young;no;no;Test;2;0.456;9;Fife
75;f;40;3;young;no;no;Test;3;0.456;9;Fife
75;f;40;3;young;no;no;Test;4;0.456;9;Fife
75;f;40;3;young;no;no;Test;5;0.456;9;Fife
75;f;40;3;young;no;no;Test;6;0.456;9;Fife
75;f;40;3;young;no;no;Test;7;0.456;9;Fife
75;f;40;3;young;no;no;Test;8;0.456;9;Fife
75;f;40;3;young;no;no;Test;9;0.456;9;Fife
75;f;40;3;young;no;no;Test;10;0.456;9;Fife
75;f;40;3;young;no;no;Test;11;0.456;9;Fife
75;f;40;3;young;no;no;Test;12;0.456;9;Fife
76;m;52;4;old;no;no;Warm-up;1;0.986;9;Fife
76;m;52;4;old;no;no;Warm-up;2;0.986;9;Fife
76;m;52;4;old;no;no;Test;1;0.986;9;Fife
76;m;52;4;old;no;no;Test;2;0.986;9;Fife
76;m;52;4;old;no;no;Test;3;0.986;9;Fife
76;m;52;4;old;no;no;Test;4;0.986;9;Fife
76;m;52;4;old;no;no;Test;5;0.986;9;Fife
76;m;52;4;old;no;no;Test;6;0.986;9;Fife
76;m;52;4;old;no;no;Test;7;0.986;9;Fife
76;m;52;4;old;no;no;Test;8;0.986;9;Fife
76;m;52;4;old;no;no;Test;9;0.986;9;Fife
76;m;52;4;old;no;no;Test;10;0.986;9;Fife
76;m;52;4;old;no;no;Test;11;0.986;9;Fife
76;m;52;4;old;no;no;Test;12;0.986;9;Fife
77;f;42;3;young;no;no;Warm-up;1;1.005;9;Fife
77;f;42;3;young;no;no;Warm-up;2;1.005;9;Fife
77;f;42;3;young;no;no;Test;1;1.005;9;Fife
77;f;42;3;young;no;no;Test;2;1.005;9;Fife
77;f;42;3;young;no;no;Test;3;1.005;9;Fife
77;f;42;3;young;no;no;Test;4;1.005;9;Fife
77;f;42;3;young;no;no;Test;5;1.005;9;Fife
77;f;42;3;young;no;no;Test;6;1.005;9;Fife
77;f;42;3;young;no;no;Test;7;1.005;9;Fife
77;f;42;3;young;no;no;Test;8;1.005;9;Fife
77;f;42;3;young;no;no;Test;9;1.005;9;Fife
77;f;42;3;young;no;no;Test;10;1.005;9;Fife
77;f;42;3;young;no;no;Test;11;1.005;9;Fife
77;f;42;3;young;no;no;Test;12;1.005;9;Fife
79;f;46;3;young;no;no;Warm-up;1;0.755;9;Fife
79;f;46;3;young;no;no;Warm-up;1;0.755;9;Fife
79;f;46;3;young;no;no;Test;1;0.755;9;Fife
79;f;46;3;young;no;no;Test;2;0.755;9;Fife
79;f;46;3;young;no;no;Test;3;0.755;9;Fife
79;f;46;3;young;no;no;Test;4;0.755;9;Fife
79;f;46;3;young;no;no;Test;5;0.755;9;Fife
79;f;46;3;young;no;no;Test;6;0.755;9;Fife
79;f;46;3;young;no;no;Test;7;0.755;9;Fife
79;f;46;3;young;no;no;Test;8;0.755;9;Fife
79;f;46;3;young;no;no;Test;9;0.755;9;Fife
79;f;46;3;young;no;no;Test;10;0.755;9;Fife
79;f;46;3;young;no;no;Test;11;0.755;9;Fife
79;f;46;3;young;no;no;Test;12;0.755;9;Fife
80;f;45;3;young;no;no;Warm-up;1;1.153;9;Fife
80;f;45;3;young;no;no;Warm-up;2;1.153;9;Fife
80;f;45;3;young;no;no;Test;1;1.153;9;Fife
80;f;45;3;young;no;no;Test;2;1.153;9;Fife
80;f;45;3;young;no;no;Test;3;1.153;9;Fife
80;f;45;3;young;no;no;Test;4;1.153;9;Fife
80;f;45;3;young;no;no;Test;5;1.153;9;Fife
80;f;45;3;young;no;no;Test;6;1.153;9;Fife
80;f;45;3;young;no;no;Test;7;1.153;9;Fife
80;f;45;3;young;no;no;Test;8;1.153;9;Fife
80;f;45;3;young;no;no;Test;9;1.153;9;Fife
80;f;45;3;young;no;no;Test;10;1.153;9;Fife
80;f;45;3;young;no;no;Test;11;1.153;9;Fife
80;f;45;3;young;no;no;Test;12;1.153;9;Fife
84;f;52;4;old;no;no;Warm-up;1;0.965;9;Fife
84;f;52;4;old;no;no;Warm-up;2;0.965;9;Fife
84;f;52;4;old;no;no;Test;1;0.965;9;Fife
84;f;52;4;old;no;no;Test;2;0.965;9;Fife
84;f;52;4;old;no;no;Test;3;0.965;9;Fife
84;f;52;4;old;no;no;Test;4;0.965;9;Fife
84;f;52;4;old;no;no;Test;5;0.965;9;Fife
84;f;52;4;old;no;no;Test;6;0.965;9;Fife
84;f;52;4;old;no;no;Test;7;0.965;9;Fife
84;f;52;4;old;no;no;Test;8;0.965;9;Fife
84;f;52;4;old;no;no;Test;9;0.965;9;Fife
84;f;52;4;old;no;no;Test;10;0.965;9;Fife
84;f;52;4;old;no;no;Test;11;0.965;9;Fife
84;f;52;4;old;no;no;Test;12;0.965;9;Fife
87;f;54;4;old;no;no;Warm-up;1;0.868;7;Fife
87;f;54;4;old;no;no;Warm-up;2;0.868;7;Fife
87;f;54;4;old;no;no;Test;1;0.868;7;Fife
87;f;54;4;old;no;no;Test;2;0.868;7;Fife
87;f;54;4;old;no;no;Test;3;0.868;7;Fife
87;f;54;4;old;no;no;Test;4;0.868;7;Fife
87;f;54;4;old;no;no;Test;5;0.868;7;Fife
87;f;54;4;old;no;no;Test;6;0.868;7;Fife
87;f;54;4;old;no;no;Test;7;0.868;7;Fife
87;f;54;4;old;no;no;Test;8;0.868;7;Fife
87;f;54;4;old;no;no;Test;9;0.868;7;Fife
87;f;54;4;old;no;no;Test;10;0.868;7;Fife
87;f;54;4;old;no;no;Test;11;0.868;7;Fife
87;f;54;4;old;no;no;Test;12;0.868;7;Fife
89;m;45;3;young;no;no;Warm-up;1;1.329;10;Fife
89;m;45;3;young;no;no;Warm-up;2;1.006;10;Fife
89;m;45;3;young;no;no;Test;1;1.006;10;Fife
89;m;45;3;young;no;no;Test;2;1.006;10;Fife
89;m;45;3;young;no;no;Test;3;1.006;10;Fife
89;m;45;3;young;no;no;Test;4;1.006;10;Fife
89;m;45;3;young;no;no;Test;5;1.006;10;Fife
89;m;45;3;young;no;no;Test;6;1.006;10;Fife
89;m;45;3;young;no;no;Test;7;1.006;10;Fife
89;m;45;3;young;no;no;Test;8;1.006;10;Fife
89;m;45;3;young;no;no;Test;9;1.006;10;Fife
89;m;45;3;young;no;no;Test;10;1.006;10;Fife
89;m;45;3;young;no;no;Test;11;1.006;10;Fife
89;m;45;3;young;no;no;Test;12;1.006;10;Fife
91;f;40;3;young;no;no;Warm-up;1;0.852;10;Fife
91;f;40;3;young;no;no;Warm-up;2;0.852;10;Fife
91;f;40;3;young;no;no;Test;1;0.852;10;Fife
91;f;40;3;young;no;no;Test;2;0.852;10;Fife
91;f;40;3;young;no;no;Test;3;0.852;10;Fife
91;f;40;3;young;no;no;Test;4;0.852;10;Fife
91;f;40;3;young;no;no;Test;5;0.852;10;Fife
91;f;40;3;young;no;no;Test;6;0.852;10;Fife
91;f;40;3;young;no;no;Test;7;0.852;10;Fife
91;f;40;3;young;no;no;Test;8;0.852;10;Fife
91;f;40;3;young;no;no;Test;9;0.852;10;Fife
91;f;40;3;young;no;no;Test;10;0.852;10;Fife
91;f;40;3;young;no;no;Test;11;0.852;10;Fife
91;f;40;3;young;no;no;Test;12;0.852;10;Fife
92;m;51;4;old;no;no;Warm-up;1;0.436;10;Fife
92;m;51;4;old;no;no;Warm-up;2;0.436;10;Fife
92;m;51;4;old;no;no;Test;1;0.436;10;Fife
92;m;51;4;old;no;no;Test;2;0.436;10;Fife
92;m;51;4;old;no;no;Test;3;0.436;10;Fife
92;m;51;4;old;no;no;Test;4;0.436;10;Fife
92;m;51;4;old;no;no;Test;5;0.436;10;Fife
92;m;51;4;old;no;no;Test;6;0.436;10;Fife
92;m;51;4;old;no;no;Test;7;0.436;10;Fife
92;m;51;4;old;no;no;Test;8;0.436;10;Fife
92;m;51;4;old;no;no;Test;9;0.436;10;Fife
92;m;51;4;old;no;no;Test;10;0.436;10;Fife
92;m;51;4;old;no;no;Test;11;0.436;10;Fife
92;m;51;4;old;no;no;Test;12;0.436;10;Fife
93;f;46;3;young;no;no;Warm-up;1;0.74;10;Fife
93;f;46;3;young;no;no;Warm-up;2;0.74;10;Fife
93;f;46;3;young;no;no;Test;1;0.74;10;Fife
93;f;46;3;young;no;no;Test;2;0.74;10;Fife
93;f;46;3;young;no;no;Test;3;0.74;10;Fife
93;f;46;3;young;no;no;Test;4;0.74;10;Fife
93;f;46;3;young;no;no;Test;5;0.74;10;Fife
93;f;46;3;young;no;no;Test;6;0.74;10;Fife
93;f;46;3;young;no;no;Test;7;0.74;10;Fife
93;f;46;3;young;no;no;Test;8;0.74;10;Fife
93;f;46;3;young;no;no;Test;9;0.74;10;Fife
93;f;46;3;young;no;no;Test;10;0.74;10;Fife
93;f;46;3;young;no;no;Test;11;0.74;10;Fife
93;f;46;3;young;no;no;Test;12;0.74;10;Fife
94;f;47;3;young;no;no;Warm-up;1;1.471;10;Fife
94;f;47;3;young;no;no;Warm-up;2;1.471;10;Fife
94;f;47;3;young;no;no;Test;1;1.471;10;Fife
94;f;47;3;young;no;no;Test;2;1.471;10;Fife
94;f;47;3;young;no;no;Test;3;1.471;10;Fife
94;f;47;3;young;no;no;Test;4;1.471;10;Fife
94;f;47;3;young;no;no;Test;5;1.471;10;Fife
94;f;47;3;young;no;no;Test;6;1.471;10;Fife
94;f;47;3;young;no;no;Test;7;1.471;10;Fife
94;f;47;3;young;no;no;Test;8;1.471;10;Fife
94;f;47;3;young;no;no;Test;9;1.471;10;Fife
94;f;47;3;young;no;no;Test;10;1.471;10;Fife
94;f;47;3;young;no;no;Test;11;1.471;10;Fife
94;f;47;3;young;no;no;Test;12;1.471;10;Fife
95;f;47;3;young;no;no;Warm-up;1;0.99;10;Fife
95;f;47;3;young;no;no;Warm-up;2;0.99;10;Fife
95;f;47;3;young;no;no;Test;1;0.99;10;Fife
95;f;47;3;young;no;no;Test;2;0.99;10;Fife
95;f;47;3;young;no;no;Test;3;0.99;10;Fife
95;f;47;3;young;no;no;Test;4;0.99;10;Fife
95;f;47;3;young;no;no;Test;5;0.99;10;Fife
95;f;47;3;young;no;no;Test;6;0.99;10;Fife
95;f;47;3;young;no;no;Test;7;0.99;10;Fife
95;f;47;3;young;no;no;Test;8;0.99;10;Fife
95;f;47;3;young;no;no;Test;9;0.99;10;Fife
95;f;47;3;young;no;no;Test;10;0.99;10;Fife
95;f;47;3;young;no;no;Test;11;0.99;10;Fife
95;f;47;3;young;no;no;Test;12;0.99;10;Fife
96;m;56;4;old;no;no;Warm-up;1;0.784;10;Fife
96;m;56;4;old;no;no;Warm-up;2;0.784;10;Fife
96;m;56;4;old;no;no;Test;1;0.784;10;Fife
96;m;56;4;old;no;no;Test;2;0.784;10;Fife
96;m;56;4;old;no;no;Test;3;0.784;10;Fife
96;m;56;4;old;no;no;Test;4;0.784;10;Fife
96;m;56;4;old;no;no;Test;5;0.784;10;Fife
96;m;56;4;old;no;no;Test;6;0.784;10;Fife
96;m;56;4;old;no;no;Test;7;0.784;10;Fife
96;m;56;4;old;no;no;Test;8;0.784;10;Fife
96;m;56;4;old;no;no;Test;9;0.784;10;Fife
96;m;56;4;old;no;no;Test;10;0.784;10;Fife
96;m;56;4;old;no;no;Test;11;0.784;10;Fife
96;m;56;4;old;no;no;Test;12;0.784;10;Fife
97;m;55;4;old;no;no;Warm-up;1;0.569;10;Fife
97;m;55;4;old;no;no;Warm-up;2;0.569;10;Fife
97;m;55;4;old;no;no;Test;1;0.569;10;Fife
97;m;55;4;old;no;no;Test;2;0.569;10;Fife
97;m;55;4;old;no;no;Test;3;0.569;10;Fife
97;m;55;4;old;no;no;Test;4;0.569;10;Fife
97;m;55;4;old;no;no;Test;5;0.569;10;Fife
97;m;55;4;old;no;no;Test;6;0.569;10;Fife
97;m;55;4;old;no;no;Test;7;0.569;10;Fife
97;m;55;4;old;no;no;Test;8;0.569;10;Fife
97;m;55;4;old;no;no;Test;9;0.569;10;Fife
97;m;55;4;old;no;no;Test;10;0.569;10;Fife
97;m;55;4;old;no;no;Test;11;0.569;10;Fife
97;m;55;4;old;no;no;Test;12;0.569;10;Fife
98;f;47;3;young;no;no;Warm-up;1;1.329;10;Fife
98;f;47;3;young;no;no;Warm-up;2;1.329;10;Fife
98;f;47;3;young;no;no;Test;1;1.329;10;Fife
98;f;47;3;young;no;no;Test;2;1.329;10;Fife
98;f;47;3;young;no;no;Test;3;1.329;10;Fife
98;f;47;3;young;no;no;Test;4;1.329;10;Fife
98;f;47;3;young;no;no;Test;5;1.329;10;Fife
98;f;47;3;young;no;no;Test;6;1.329;10;Fife
98;f;47;3;young;no;no;Test;7;1.329;10;Fife
98;f;47;3;young;no;no;Test;8;1.329;10;Fife
98;f;47;3;young;no;no;Test;9;1.329;10;Fife
98;f;47;3;young;no;no;Test;10;1.329;10;Fife
98;f;47;3;young;no;no;Test;11;1.329;10;Fife
98;f;47;3;young;no;no;Test;12;1.329;10;Fife
99;f;47;3;young;no;no;Warm-up;1;0.887;10;Fife
99;f;47;3;young;no;no;Warm-up;2;0.887;10;Fife
99;f;47;3;young;no;no;Test;1;0.887;10;Fife
99;f;47;3;young;no;no;Test;2;0.887;10;Fife
99;f;47;3;young;no;no;Test;3;0.887;10;Fife
99;f;47;3;young;no;no;Test;4;0.887;10;Fife
99;f;47;3;young;no;no;Test;5;0.887;10;Fife
99;f;47;3;young;no;no;Test;6;0.887;10;Fife
99;f;47;3;young;no;no;Test;7;0.887;10;Fife
99;f;47;3;young;no;no;Test;8;0.887;10;Fife
99;f;47;3;young;no;no;Test;9;0.887;10;Fife
99;f;47;3;young;no;no;Test;10;0.887;10;Fife
99;f;47;3;young;no;no;Test;11;0.887;10;Fife
99;f;47;3;young;no;no;Test;12;0.887;10;Fife
100;m;59;4;old;no;no;Warm-up;1;0.686;7;Fife
100;m;59;4;old;no;no;Warm-up;2;0.686;7;Fife
100;m;59;4;old;no;no;Test;1;0.686;7;Fife
100;m;59;4;old;no;no;Test;2;0.686;7;Fife
100;m;59;4;old;no;no;Test;3;0.686;7;Fife
100;m;59;4;old;no;no;Test;4;0.686;7;Fife
100;m;59;4;old;no;no;Test;5;0.686;7;Fife
100;m;59;4;old;no;no;Test;6;0.686;7;Fife
100;m;59;4;old;no;no;Test;7;0.686;7;Fife
100;m;59;4;old;no;no;Test;8;0.686;7;Fife
100;m;59;4;old;no;no;Test;9;0.686;7;Fife
100;m;59;4;old;no;no;Test;10;0.686;7;Fife
100;m;59;4;old;no;no;Test;11;0.686;7;Fife
100;m;59;4;old;no;no;Test;12;0.686;7;Fife
101;m;53;4;old;no;no;Warm-up;1;0.417;11;Edinburgh
101;m;53;4;old;no;no;Warm-up;2;0.417;11;Edinburgh
101;m;53;4;old;no;no;Test;1;0.417;11;Edinburgh
101;m;53;4;old;no;no;Test;2;0.417;11;Edinburgh
101;m;53;4;old;no;no;Test;3;0.417;11;Edinburgh
101;m;53;4;old;no;no;Test;4;0.417;11;Edinburgh
101;m;53;4;old;no;no;Test;5;0.417;11;Edinburgh
101;m;53;4;old;no;no;Test;6;0.417;11;Edinburgh
101;m;53;4;old;no;no;Test;7;0.417;11;Edinburgh
101;m;53;4;old;no;no;Test;8;0.417;11;Edinburgh
101;m;53;4;old;no;no;Test;9;0.417;11;Edinburgh
101;m;53;4;old;no;no;Test;10;0.417;11;Edinburgh
101;m;53;4;old;no;no;Test;11;0.417;11;Edinburgh
101;m;53;4;old;no;no;Test;12;0.417;11;Edinburgh
102;m;49;4;young;no;yes;Warm-up;1;0.583;11;Edinburgh
102;m;49;4;young;no;yes;Warm-up;2;0.583;11;Edinburgh
102;m;49;4;young;no;yes;Test;1;0.583;11;Edinburgh
102;m;49;4;young;no;yes;Test;2;0.583;11;Edinburgh
102;m;49;4;young;no;yes;Test;3;0.583;11;Edinburgh
102;m;49;4;young;no;yes;Test;4;0.583;11;Edinburgh
102;m;49;4;young;no;yes;Test;5;0.583;11;Edinburgh
102;m;49;4;young;no;yes;Test;6;0.583;11;Edinburgh
102;m;49;4;young;no;yes;Test;7;0.583;11;Edinburgh
102;m;49;4;young;no;yes;Test;8;0.583;11;Edinburgh
102;m;49;4;young;no;yes;Test;9;0.583;11;Edinburgh
102;m;49;4;young;no;yes;Test;10;0.583;11;Edinburgh
103;m;51;4;old;no;no;Warm-up;1;0.965;11;Edinburgh
103;m;51;4;old;no;no;Warm-up;2;0.965;11;Edinburgh
103;m;51;4;old;no;no;Test;1;0.965;11;Edinburgh
103;m;51;4;old;no;no;Test;2;0.965;11;Edinburgh
103;m;51;4;old;no;no;Test;3;0.965;11;Edinburgh
103;m;51;4;old;no;no;Test;4;0.965;11;Edinburgh
103;m;51;4;old;no;no;Test;5;0.965;11;Edinburgh
103;m;51;4;old;no;no;Test;6;0.965;11;Edinburgh
103;m;51;4;old;no;no;Test;7;0.965;11;Edinburgh
103;m;51;4;old;no;no;Test;8;0.965;11;Edinburgh
103;m;51;4;old;no;no;Test;9;0.965;11;Edinburgh
103;m;51;4;old;no;no;Test;10;0.965;11;Edinburgh
103;m;51;4;old;no;no;Test;11;0.965;11;Edinburgh
103;m;51;4;old;no;no;Test;12;0.965;11;Edinburgh
104;m;49;4;young;no;no;Warm-up;1;0.902;11;Edinburgh
104;m;49;4;young;no;no;Warm-up;2;0.902;11;Edinburgh
104;m;49;4;young;no;no;Test;1;0.902;11;Edinburgh
104;m;49;4;young;no;no;Test;2;0.902;11;Edinburgh
104;m;49;4;young;no;no;Test;3;0.902;11;Edinburgh
104;m;49;4;young;no;no;Test;4;0.902;11;Edinburgh
104;m;49;4;young;no;no;Test;5;0.902;11;Edinburgh
104;m;49;4;young;no;no;Test;6;0.902;11;Edinburgh
104;m;49;4;young;no;no;Test;7;0.902;11;Edinburgh
104;m;49;4;young;no;no;Test;8;0.902;11;Edinburgh
104;m;49;4;young;no;no;Test;9;0.902;11;Edinburgh
104;m;49;4;young;no;no;Test;10;0.902;11;Edinburgh
104;m;49;4;young;no;no;Test;11;0.902;11;Edinburgh
104;m;49;4;young;no;no;Test;12;0.902;11;Edinburgh
105;m;55;4;old;no;no;Warm-up;1;0.25;11;Edinburgh
105;m;55;4;old;no;no;Warm-up;2;0.25;11;Edinburgh
105;m;55;4;old;no;no;Test;1;0.25;11;Edinburgh
105;m;55;4;old;no;no;Test;2;0.25;11;Edinburgh
105;m;55;4;old;no;no;Test;3;0.25;11;Edinburgh
105;m;55;4;old;no;no;Test;4;0.25;11;Edinburgh
105;m;55;4;old;no;no;Test;5;0.25;11;Edinburgh
105;m;55;4;old;no;no;Test;6;0.25;11;Edinburgh
105;m;55;4;old;no;no;Test;7;0.25;11;Edinburgh
105;m;55;4;old;no;no;Test;8;0.25;11;Edinburgh
105;m;55;4;old;no;no;Test;9;0.25;11;Edinburgh
105;m;55;4;old;no;no;Test;10;0.25;11;Edinburgh
105;m;55;4;old;no;no;Test;11;0.25;11;Edinburgh
105;m;55;4;old;no;no;Test;12;0.25;11;Edinburgh
106;f;47;3;young;no;no;Warm-up;1;0.873;11;Edinburgh
106;f;47;3;young;no;no;Warm-up;2;0.873;11;Edinburgh
106;f;47;3;young;no;no;Test;1;0.873;11;Edinburgh
106;f;47;3;young;no;no;Test;2;0.873;11;Edinburgh
106;f;47;3;young;no;no;Test;3;0.873;11;Edinburgh
106;f;47;3;young;no;no;Test;4;0.873;11;Edinburgh
106;f;47;3;young;no;no;Test;5;0.873;11;Edinburgh
106;f;47;3;young;no;no;Test;6;0.873;11;Edinburgh
106;f;47;3;young;no;no;Test;7;0.873;11;Edinburgh
106;f;47;3;young;no;no;Test;8;0.873;11;Edinburgh
106;f;47;3;young;no;no;Test;9;0.873;11;Edinburgh
106;f;47;3;young;no;no;Test;10;0.873;11;Edinburgh
106;f;47;3;young;no;no;Test;11;0.873;11;Edinburgh
106;f;47;3;young;no;no;Test;12;0.873;11;Edinburgh
107;f;53;4;old;no;no;Warm-up;1;1.226;11;Edinburgh
107;f;53;4;old;no;no;Warm-up;2;1.226;11;Edinburgh
107;f;53;4;old;no;no;Test;1;1.226;11;Edinburgh
107;f;53;4;old;no;no;Test;2;1.226;11;Edinburgh
107;f;53;4;old;no;no;Test;3;1.226;11;Edinburgh
107;f;53;4;old;no;no;Test;4;1.226;11;Edinburgh
107;f;53;4;old;no;no;Test;5;1.226;11;Edinburgh
107;f;53;4;old;no;no;Test;6;1.226;11;Edinburgh
107;f;53;4;old;no;no;Test;7;1.226;11;Edinburgh
107;f;53;4;old;no;no;Test;8;1.226;11;Edinburgh
107;f;53;4;old;no;no;Test;9;1.226;11;Edinburgh
107;f;53;4;old;no;no;Test;10;1.226;11;Edinburgh
107;f;53;4;old;no;no;Test;11;1.226;11;Edinburgh
107;f;53;4;old;no;no;Test;12;1.226;11;Edinburgh
108;f;58;4;old;no;no;Warm-up;1;0.25;11;Edinburgh
108;f;58;4;old;no;no;Warm-up;2;0.25;11;Edinburgh
108;f;58;4;old;no;no;Test;1;0.25;11;Edinburgh
108;f;58;4;old;no;no;Test;2;0.25;11;Edinburgh
108;f;58;4;old;no;no;Test;3;0.25;11;Edinburgh
108;f;58;4;old;no;no;Test;4;0.25;11;Edinburgh
108;f;58;4;old;no;no;Test;5;0.25;11;Edinburgh
108;f;58;4;old;no;no;Test;6;0.25;11;Edinburgh
108;f;58;4;old;no;no;Test;7;0.25;11;Edinburgh
108;f;58;4;old;no;no;Test;8;0.25;11;Edinburgh
108;f;58;4;old;no;no;Test;9;0.25;11;Edinburgh
108;f;58;4;old;no;no;Test;10;0.25;11;Edinburgh
108;f;58;4;old;no;no;Test;11;0.25;11;Edinburgh
108;f;58;4;old;no;no;Test;12;0.25;11;Edinburgh
109;m;42;3;young;no;no;Warm-up;1;1.504;11;Edinburgh
109;m;42;3;young;no;no;Warm-up;2;1.504;11;Edinburgh
109;m;42;3;young;no;no;Test;1;1.504;11;Edinburgh
109;m;42;3;young;no;no;Test;2;1.504;11;Edinburgh
109;m;42;3;young;no;no;Test;3;1.504;11;Edinburgh
109;m;42;3;young;no;no;Test;4;1.504;11;Edinburgh
109;m;42;3;young;no;no;Test;5;1.504;11;Edinburgh
109;m;42;3;young;no;no;Test;6;1.504;11;Edinburgh
109;m;42;3;young;no;no;Test;7;1.504;11;Edinburgh
109;m;42;3;young;no;no;Test;8;1.504;11;Edinburgh
109;m;42;3;young;no;no;Test;9;1.504;11;Edinburgh
109;m;42;3;young;no;no;Test;10;1.504;11;Edinburgh
109;m;42;3;young;no;no;Test;11;1.504;11;Edinburgh
109;m;42;3;young;no;no;Test;12;1.504;11;Edinburgh
110;f;43;3;young;no;no;Warm-up;1;0.451;12;Edinburgh
110;f;43;3;young;no;no;Warm-up;2;0.451;12;Edinburgh
110;f;43;3;young;no;no;Test;1;0.451;12;Edinburgh
110;f;43;3;young;no;no;Test;2;0.451;12;Edinburgh
110;f;43;3;young;no;no;Test;3;0.451;12;Edinburgh
110;f;43;3;young;no;no;Test;4;0.451;12;Edinburgh
110;f;43;3;young;no;no;Test;5;0.451;12;Edinburgh
110;f;43;3;young;no;no;Test;6;0.451;12;Edinburgh
110;f;43;3;young;no;no;Test;7;0.451;12;Edinburgh
110;f;43;3;young;no;no;Test;8;0.451;12;Edinburgh
110;f;43;3;young;no;no;Test;9;0.451;12;Edinburgh
110;f;43;3;young;no;no;Test;10;0.451;12;Edinburgh
110;f;43;3;young;no;no;Test;11;0.451;12;Edinburgh
110;f;43;3;young;no;no;Test;12;0.451;12;Edinburgh
111;f;47;3;young;no;no;Warm-up;1;0.853;12;Edinburgh
111;f;47;3;young;no;no;Warm-up;2;0.853;12;Edinburgh
111;f;47;3;young;no;no;Test;1;0.853;12;Edinburgh
111;f;47;3;young;no;no;Test;2;0.853;12;Edinburgh
111;f;47;3;young;no;no;Test;3;0.853;12;Edinburgh
111;f;47;3;young;no;no;Test;4;0.853;12;Edinburgh
111;f;47;3;young;no;no;Test;5;0.853;12;Edinburgh
111;f;47;3;young;no;no;Test;6;0.853;12;Edinburgh
111;f;47;3;young;no;no;Test;7;0.853;12;Edinburgh
111;f;47;3;young;no;no;Test;8;0.853;12;Edinburgh
111;f;47;3;young;no;no;Test;9;0.853;12;Edinburgh
111;f;47;3;young;no;no;Test;10;0.853;12;Edinburgh
111;f;47;3;young;no;no;Test;11;0.853;12;Edinburgh
111;f;47;3;young;no;no;Test;12;0.853;12;Edinburgh
112;f;48;4;young;no;no;Warm-up;1;1.383;12;Edinburgh
112;f;48;4;young;no;no;Warm-up;2;1.383;12;Edinburgh
112;f;48;4;young;no;no;Test;1;1.383;12;Edinburgh
112;f;48;4;young;no;no;Test;2;1.383;12;Edinburgh
112;f;48;4;young;no;no;Test;3;1.383;12;Edinburgh
112;f;48;4;young;no;no;Test;4;1.383;12;Edinburgh
112;f;48;4;young;no;no;Test;5;1.383;12;Edinburgh
112;f;48;4;young;no;no;Test;6;1.383;12;Edinburgh
112;f;48;4;young;no;no;Test;7;1.383;12;Edinburgh
112;f;48;4;young;no;no;Test;8;1.383;12;Edinburgh
112;f;48;4;young;no;no;Test;9;1.383;12;Edinburgh
112;f;48;4;young;no;no;Test;10;1.383;12;Edinburgh
112;f;48;4;young;no;no;Test;11;1.383;12;Edinburgh
112;f;48;4;young;no;no;Test;12;1.383;12;Edinburgh
113;m;47;3;young;no;no;Warm-up;1;0.603;12;Edinburgh
113;m;47;3;young;no;no;Warm-up;2;0.603;12;Edinburgh
113;m;47;3;young;no;no;Test;1;0.603;12;Edinburgh
113;m;47;3;young;no;no;Test;2;0.603;12;Edinburgh
113;m;47;3;young;no;no;Test;3;0.603;12;Edinburgh
113;m;47;3;young;no;no;Test;4;0.603;12;Edinburgh
113;m;47;3;young;no;no;Test;5;0.603;12;Edinburgh
113;m;47;3;young;no;no;Test;6;0.603;12;Edinburgh
113;m;47;3;young;no;no;Test;7;0.603;12;Edinburgh
113;m;47;3;young;no;no;Test;8;0.603;12;Edinburgh
113;m;47;3;young;no;no;Test;9;0.603;12;Edinburgh
113;m;47;3;young;no;no;Test;10;0.603;12;Edinburgh
113;m;47;3;young;no;no;Test;11;0.603;12;Edinburgh
113;m;47;3;young;no;no;Test;12;0.603;12;Edinburgh
114;m;49;4;young;no;no;Warm-up;1;1.093;12;Edinburgh
114;m;49;4;young;no;no;Warm-up;2;1.093;12;Edinburgh
114;m;49;4;young;no;no;Test;1;1.093;12;Edinburgh
114;m;49;4;young;no;no;Test;2;1.093;12;Edinburgh
114;m;49;4;young;no;no;Test;3;1.093;12;Edinburgh
114;m;49;4;young;no;no;Test;4;1.093;12;Edinburgh
114;m;49;4;young;no;no;Test;5;1.093;12;Edinburgh
114;m;49;4;young;no;no;Test;6;1.093;12;Edinburgh
114;m;49;4;young;no;no;Test;7;1.093;12;Edinburgh
114;m;49;4;young;no;no;Test;8;1.093;12;Edinburgh
