ID;Gender;Age_months;Age_group;AdditionalSupportNeeds;AgeMonths_midtesting;AgeGroup_midtesting;TestingLocation;BPVS_Score;Mediansplit_midtesting_entiresample;Dropout;StoppedGame;Phase;Trial;Nr_Searches_UntilRewardFound (4= did not find);Grid_Choices;2ndTaskCorrect;Comment;choice01;choice01_x;choice01_y;toy_x;toy_y;distance_c01;choice02;choice03;AverageDistanceAcrossTestTrials;Got_Toy (1 = yes, 0 = no);Cumulative_SumofToys_TestTrials;Cumulative_Average_Distance;Video;
79;f;45;3;no;46;3;Fife;82;young;no;no;Warm-up;1;1;14;;;14;2;4;2;4;0.0000;;;0.755;1;;;ID79_WM_Grid_f_3y;
79;f;45;3;no;46;3;Fife;82;young;no;no;Test;1;1;5;yes;;5;1;2;1;2;0.0000;;;0.755;1;1;.0;ID79_WM_Grid_f_3y;
79;f;45;3;no;46;3;Fife;82;young;no;no;Test;2;1;14;yes;;14;2;4;2;4;0.0000;;;0.755;1;2;.0;ID79_WM_Grid_f_3y;
79;f;45;3;no;46;3;Fife;82;young;no;no;Test;3;1;3;yes;;3;3;1;3;1;0.0000;;;0.755;1;3;.0;ID79_WM_Grid_f_3y;
79;f;45;3;no;46;3;Fife;82;young;no;no;Test;4;4;14,3,4;yes;;14;2;4;1;3;1.4142;3;4;0.755;0;3;.354;ID79_WM_Grid_f_3y;
79;f;45;3;no;46;3;Fife;82;young;no;no;Test;5;3;4,3,2;yes;;4;4;1;2;1;2.0000;3;2;0.755;1;4;.683;ID79_WM_Grid_f_3y;
79;f;45;3;no;46;3;Fife;82;young;no;no;Test;6;3;3,4,12;yes;;3;3;1;4;3;2.2361;4;12;0.755;1;5;.942;ID79_WM_Grid_f_3y;
79;f;45;3;no;46;3;Fife;82;young;no;no;Test;7;1;10;yes;;10;2;3;2;3;0.0000;;;0.755;1;6;.807;ID79_WM_Grid_f_3y;
79;f;45;3;no;46;3;Fife;82;young;no;no;Test;8;1;15;yes;;15;3;4;3;4;0.0000;;;0.755;1;7;.706;ID79_WM_Grid_f_3y;
79;f;45;3;no;46;3;Fife;82;young;no;no;Test;9;4;12,16,15;yes;;12;4;3;4;2;1.0000;16;15;0.755;0;7;.739;ID79_WM_Grid_f_3y;
79;f;45;3;no;46;3;Fife;82;young;no;no;Test;10;2;10,6;no;;10;2;3;2;2;1.0000;6;;0.755;1;8;.765;ID79_WM_Grid_f_3y;
79;f;45;3;no;46;3;Fife;82;young;no;no;Test;11;3;6,10,11;yes;;6;2;2;3;3;1.4142;10;11;0.755;1;9;.824;ID79_WM_Grid_f_3y;
79;f;45;3;no;46;3;Fife;82;young;no;no;Test;12;1;7;yes;;7;3;2;3;2;0.0000;;;0.755;1;10;.755;ID79_WM_Grid_f_3y;
80;f;43;3;no information;45;3;Fife;89;young;no;no;Warm-up;1;1;7;;;7;3;2;3;2;0.0000;;;1.153;1;;;ID80_WM_Grid_f_3y;
80;f;43;3;no information;45;3;Fife;89;young;no;no;Warm-up;2;1;14;;;14;2;4;2;4;0.0000;;;1.153;1;;;ID80_WM_Grid_f_3y;
80;f;43;3;no information;45;3;Fife;89;young;no;no;Test;1;4;16,15,14;yes;;16;4;4;1;2;3.6056;15;14;1.153;0;0;3.606;ID80_WM_Grid_f_3y;
80;f;43;3;no information;45;3;Fife;89;young;no;no;Test;2;2;15,14;yes;;15;3;4;2;4;1.0000;14;;1.153;1;1;2.303;ID80_WM_Grid_f_3y;
80;f;43;3;no information;45;3;Fife;89;young;no;no;Test;3;2;2,3;yes;;2;2;1;3;1;1.0000;3;;1.153;1;2;1.869;ID80_WM_Grid_f_3y;
80;f;43;3;no information;45;3;Fife;89;young;no;no;Test;4;4;5,4,13;yes;;5;1;2;1;3;1.0000;4;13;1.153;0;2;1.651;ID80_WM_Grid_f_3y;
80;f;43;3;no information;45;3;Fife;89;young;no;no;Test;5;1;2;yes;;2;2;1;2;1;0.0000;;;1.153;1;3;1.321;ID80_WM_Grid_f_3y;
80;f;43;3;no information;45;3;Fife;89;young;no;no;Test;6;2;8,12;yes;;8;4;2;4;3;1.0000;12;;1.153;1;4;1.268;ID80_WM_Grid_f_3y;
80;f;43;3;no information;45;3;Fife;89;young;no;no;Test;7;4;14,12,4;yes;;14;2;4;2;3;1.0000;12;4;1.153;0;4;1.229;ID80_WM_Grid_f_3y;
80;f;43;3;no information;45;3;Fife;89;young;no;no;Test;8;1;15;no;;15;3;4;3;4;0.0000;;;1.153;1;5;1.076;ID80_WM_Grid_f_3y;
80;f;43;3;no information;45;3;Fife;89;young;no;no;Test;9;4;15,16,12;no;;15;3;4;4;2;2.2361;16;12;1.153;0;5;1.205;ID80_WM_Grid_f_3y;
80;f;43;3;no information;45;3;Fife;89;young;no;no;Test;10;1;6;no;;6;2;2;2;2;0.0000;;;1.153;1;6;1.084;ID80_WM_Grid_f_3y;
80;f;43;3;no information;45;3;Fife;89;young;no;no;Test;11;4;10,6,4;yes;;10;2;3;3;3;1.0000;6;4;1.153;0;6;1.077;ID80_WM_Grid_f_3y;
80;f;43;3;no information;45;3;Fife;89;young;no;no;Test;12;4;15,14,16;no;;15;3;4;3;2;2.0000;14;16;1.153;0;6;1.153;ID80_WM_Grid_f_3y;
84;f;50;4;no;52;4;Fife;101;old;no;no;Warm-up;1;1;7;;;7;3;2;3;2;0.0000;;;0.965;1;;;ID84_WM_Grid_f_4y;
84;f;50;4;no;52;4;Fife;101;old;no;no;Warm-up;2;4;12,11,7;;;12;4;3;2;4;2.2361;11;7;0.965;0;;;ID84_WM_Grid_f_4y;
84;f;50;4;no;52;4;Fife;101;old;no;no;Test;1;1;5;yes;;5;1;2;1;2;0.0000;;;0.965;1;1;.0;ID84_WM_Grid_f_4y;
84;f;50;4;no;52;4;Fife;101;old;no;no;Test;2;4;1,11,7;yes;;1;1;1;2;4;3.1623;11;7;0.965;0;1;1.581;ID84_WM_Grid_f_4y;
84;f;50;4;no;52;4;Fife;101;old;no;no;Test;3;1;3;yes;;3;3;1;3;1;0.0000;;;0.965;1;2;1.054;ID84_WM_Grid_f_4y;
84;f;50;4;no;52;4;Fife;101;old;no;no;Test;4;2;5,9;yes;;5;1;2;1;3;1.0000;9;;0.965;1;3;1.041;ID84_WM_Grid_f_4y;
84;f;50;4;no;52;4;Fife;101;old;no;no;Test;5;4;7,3,4;no;;7;3;2;2;1;1.4142;3;4;0.965;0;3;1.115;ID84_WM_Grid_f_4y;
84;f;50;4;no;52;4;Fife;101;old;no;no;Test;6;1;12;no;;12;4;3;4;3;0.0000;;;0.965;1;4;.929;ID84_WM_Grid_f_4y;
84;f;50;4;no;52;4;Fife;101;old;no;no;Test;7;4;12,11,7;no;;12;4;3;2;3;2.0000;11;7;0.965;0;4;1.082;ID84_WM_Grid_f_4y;
84;f;50;4;no;52;4;Fife;101;old;no;no;Test;8;1;15;yes;;15;3;4;3;4;0.0000;;;0.965;1;5;.947;ID84_WM_Grid_f_4y;
84;f;50;4;no;52;4;Fife;101;old;no;no;Test;9;1;8;no;;8;4;2;4;2;0.0000;;;0.965;1;6;.842;ID84_WM_Grid_f_4y;
84;f;50;4;no;52;4;Fife;101;old;no;no;Test;10;4;8,7,4;yes;;8;4;2;2;2;2.0000;7;4;0.965;0;6;.958;ID84_WM_Grid_f_4y;
84;f;50;4;no;52;4;Fife;101;old;no;no;Test;11;4;10,6,8;yes;;10;2;3;3;3;1.0000;6;8;0.965;0;6;.961;ID84_WM_Grid_f_4y;
84;f;50;4;no;52;4;Fife;101;old;no;no;Test;12;2;6,7;yes;;6;2;2;3;2;1.0000;7;;0.965;1;7;.965;ID84_WM_Grid_f_4y;
87;f;52;4;no;54;4;Fife;119;old;no;no;Warm-up;1;1;7;;;7;3;2;3;2;0.0000;;;0.868;1;;;ID87_WM_Grid_f_4y;
87;f;52;4;no;54;4;Fife;119;old;no;no;Warm-up;2;1;14;;;14;2;4;2;4;0.0000;;;0.868;1;;;ID87_WM_Grid_f_4y;
87;f;52;4;no;54;4;Fife;119;old;no;no;Test;1;4;6,10,4;yes;;6;2;2;1;2;1.0000;10;4;0.868;0;0;1.0;ID87_WM_Grid_f_4y;
87;f;52;4;no;54;4;Fife;119;old;no;no;Test;2;1;14;yes;;14;2;4;2;4;0.0000;;;0.868;1;1;.50;ID87_WM_Grid_f_4y;
87;f;52;4;no;54;4;Fife;119;old;no;no;Test;3;1;3;no;;3;3;1;3;1;0.0000;;;0.868;1;2;.333;ID87_WM_Grid_f_4y;
87;f;52;4;no;54;4;Fife;119;old;no;no;Test;4;4;5,1,10;yes;;5;1;2;1;3;1.0000;1;10;0.868;0;2;.50;ID87_WM_Grid_f_4y;
87;f;52;4;no;54;4;Fife;119;old;no;no;Test;5;1;2;yes;;2;2;1;2;1;0.0000;;;0.868;1;3;.40;ID87_WM_Grid_f_4y;
87;f;52;4;no;54;4;Fife;119;old;no;no;Test;6;1;12;yes;;12;4;3;4;3;0.0000;;;0.868;1;4;.333;ID87_WM_Grid_f_4y;
87;f;52;4;no;54;4;Fife;119;old;no;no;Test;7;3;2,6,10;yes;;2;2;1;2;3;2.0000;6;10;0.868;1;5;.571;ID87_WM_Grid_f_4y;
87;f;52;4;no;54;4;Fife;119;old;no;no;Test;8;4;3,6,10;yes;;3;3;1;3;4;3.0000;6;10;0.868;0;5;.875;ID87_WM_Grid_f_4y;
87;f;52;4;no;54;4;Fife;119;old;no;no;Test;9;4;4,7,10;yes;;4;4;1;4;2;1.0000;7;10;0.868;0;5;.889;ID87_WM_Grid_f_4y;
87;f;52;4;no;54;4;Fife;119;old;no;no;Test;10;2;3,6;yes;;3;3;1;2;2;1.4142;6;;0.868;1;6;.941;ID87_WM_Grid_f_4y;
87;f;52;4;no;54;4;Fife;119;old;no;no;Test;11;1;11;yes;;11;3;3;3;3;0.0000;;;0.868;1;7;.856;ID87_WM_Grid_f_4y;
87;f;52;4;no;54;4;Fife;119;old;no;no;Test;12;4;6,10,1;yes;;6;2;2;3;2;1.0000;10;1;0.868;0;7;.868;ID87_WM_Grid_f_4y;
89;m;43;3;no;45;3;Fife;101;young;no;no;Warm-up;1;4;6,2,6;;;6;2;2;3;2;1.0000;2;6;1.329;0;;;ID89_WM_Grid_m_3y;
89;m;43;3;no;45;3;Fife;101;young;no;no;Warm-up;2;1;14;;;14;2;4;2;4;0.0000;;;1.006;1;;;ID89_WM_Grid_m_3y;
89;m;43;3;no;45;3;Fife;101;young;no;no;Test;1;1;5;no;;5;1;2;1;2;0.0000;;;1.006;1;1;.0;ID89_WM_Grid_m_3y;
89;m;43;3;no;45;3;Fife;101;young;no;no;Test;2;1;14;yes;;14;2;4;2;4;0.0000;;;1.006;1;2;.0;ID89_WM_Grid_m_3y;
89;m;43;3;no;45;3;Fife;101;young;no;no;Test;3;1;3;yes;;3;3;1;3;1;0.0000;;;1.006;1;3;.0;ID89_WM_Grid_m_3y;
89;m;43;3;no;45;3;Fife;101;young;no;no;Test;4;4;4,3,2;yes;;4;4;1;1;3;3.6056;3;2;1.006;0;3;.901;ID89_WM_Grid_m_3y;
89;m;43;3;no;45;3;Fife;101;young;no;no;Test;5;1;2;no;;2;2;1;2;1;0.0000;;;1.006;1;4;.721;ID89_WM_Grid_m_3y;
89;m;43;3;no;45;3;Fife;101;young;no;no;Test;6;4;3,7,8;yes;;3;3;1;4;3;2.2361;7;8;1.006;0;4;.974;ID89_WM_Grid_m_3y;
89;m;43;3;no;45;3;Fife;101;young;no;no;Test;7;4;11,8,8;yes;;11;3;3;2;3;1.0000;8;8;1.006;0;4;.977;ID89_WM_Grid_m_3y;
89;m;43;3;no;45;3;Fife;101;young;no;no;Test;8;1;15;yes;;15;3;4;3;4;0.0000;;;1.006;1;5;.855;ID89_WM_Grid_m_3y;
89;m;43;3;no;45;3;Fife;101;young;no;no;Test;9;4;2,3,1;yes;;2;2;1;4;2;2.2361;3;1;1.006;0;5;1.009;ID89_WM_Grid_m_3y;
89;m;43;3;no;45;3;Fife;101;young;no;no;Test;10;4;8,2,5;no;;8;4;2;2;2;2.0000;2;5;1.006;0;5;1.108;ID89_WM_Grid_m_3y;
89;m;43;3;no;45;3;Fife;101;young;no;no;Test;11;4;15,3,2;yes;;15;3;4;3;3;1.0000;3;2;1.006;0;5;1.098;ID89_WM_Grid_m_3y;
89;m;43;3;no;45;3;Fife;101;young;no;no;Test;12;1;7;yes;;7;3;2;3;2;0.0000;;;1.006;1;6;1.006;ID89_WM_Grid_m_3y;
91;f;38;3;no;40;3;Fife;;young;no;no;Warm-up;1;4;4,3,2;;2. and 3. choices are added;4;4;1;3;2;1.4142;3;2;0.852;0;;;ID91_WM_Grid_f_3y;
91;f;38;3;no;40;3;Fife;;young;no;no;Warm-up;2;1;14;;;14;2;4;2;4;0.0000;;;0.852;1;;;ID91_WM_Grid_f_3y;
91;f;38;3;no;40;3;Fife;;young;no;no;Test;1;1;5;yes;;5;1;2;1;2;0.0000;;;0.852;1;1;.0;ID91_WM_Grid_f_3y;
91;f;38;3;no;40;3;Fife;;young;no;no;Test;2;4;1,2,3;yes;;1;1;1;2;4;3.1623;2;3;0.852;0;1;1.581;ID91_WM_Grid_f_3y;
91;f;38;3;no;40;3;Fife;;young;no;no;Test;3;1;3;yes;;3;3;1;3;1;0.0000;;;0.852;1;2;1.054;ID91_WM_Grid_f_3y;
91;f;38;3;no;40;3;Fife;;young;no;no;Test;4;3;1,13,9;yes;;1;1;1;1;3;2.0000;13;9;0.852;1;3;1.291;ID91_WM_Grid_f_3y;
91;f;38;3;no;40;3;Fife;;young;no;no;Test;5;1;2;yes;;2;2;1;2;1;0.0000;;;0.852;1;4;1.032;ID91_WM_Grid_f_3y;
91;f;38;3;no;40;3;Fife;;young;no;no;Test;6;4;7,8,16;yes;;7;3;2;4;3;1.4142;8;16;0.852;0;4;1.096;ID91_WM_Grid_f_3y;
91;f;38;3;no;40;3;Fife;;young;no;no;Test;7;4;13,9,5;yes;;13;1;4;2;3;1.4142;9;5;0.852;0;4;1.142;ID91_WM_Grid_f_3y;
91;f;38;3;no;40;3;Fife;;young;no;no;Test;8;1;15;yes;;15;3;4;3;4;0.0000;;;0.852;1;5;.999;ID91_WM_Grid_f_3y;
91;f;38;3;no;40;3;Fife;;young;no;no;Test;9;1;8;yes;;8;4;2;4;2;0.0000;;;0.852;1;6;.888;ID91_WM_Grid_f_3y;
91;f;38;3;no;40;3;Fife;;young;no;no;Test;10;1;6;no;;6;2;2;2;2;0.0000;;;0.852;1;7;.799;ID91_WM_Grid_f_3y;
91;f;38;3;no;40;3;Fife;;young;no;no;Test;11;4;2,6,3;yes;;2;2;1;3;3;2.2361;6;3;0.852;0;7;.930;ID91_WM_Grid_f_3y;
91;f;38;3;no;40;3;Fife;;young;no;no;Test;12;1;7;no;;7;3;2;3;2;0.0000;;;0.852;1;8;.852;ID91_WM_Grid_f_3y;
92;m;50;4;no;51;4;Fife;106;old;no;no;Warm-up;1;1;7;;;7;3;2;3;2;0.0000;;;0.436;1;;;ID92_WM_Grid_m_4y;
92;m;50;4;no;51;4;Fife;106;old;no;no;Warm-up;2;1;14;;;14;2;4;2;4;0.0000;;;0.436;1;;;ID92_WM_Grid_m_4y;
92;m;50;4;no;51;4;Fife;106;old;no;no;Test;1;1;5;no;;5;1;2;1;2;0.0000;;;0.436;1;1;.0;ID92_WM_Grid_m_4y;
92;m;50;4;no;51;4;Fife;106;old;no;no;Test;2;1;14;yes;;14;2;4;2;4;0.0000;;;0.436;1;2;.0;ID92_WM_Grid_m_4y;
92;m;50;4;no;51;4;Fife;106;old;no;no;Test;3;1;3;yes;;3;3;1;3;1;0.0000;;;0.436;1;3;.0;ID92_WM_Grid_m_4y;
92;m;50;4;no;51;4;Fife;106;old;no;no;Test;4;1;9;yes;;9;1;3;1;3;0.0000;;;0.436;1;4;.0;ID92_WM_Grid_m_4y;
92;m;50;4;no;51;4;Fife;106;old;no;no;Test;5;1;2;no;;2;2;1;2;1;0.0000;;;0.436;1;5;.0;ID92_WM_Grid_m_4y;
92;m;50;4;no;51;4;Fife;106;old;no;no;Test;6;1;12;yes;;12;4;3;4;3;0.0000;;;0.436;1;6;.0;ID92_WM_Grid_m_4y;
92;m;50;4;no;51;4;Fife;106;old;no;no;Test;7;2;6,10;yes;;6;2;2;2;3;1.0000;10;;0.436;1;7;.143;ID92_WM_Grid_m_4y;
92;m;50;4;no;51;4;Fife;106;old;no;no;Test;8;1;15;yes;;15;3;4;3;4;0.0000;;;0.436;1;8;.125;ID92_WM_Grid_m_4y;
92;m;50;4;no;51;4;Fife;106;old;no;no;Test;9;2;12,8;no;;12;4;3;4;2;1.0000;8;;0.436;1;9;.222;ID92_WM_Grid_m_4y;
92;m;50;4;no;51;4;Fife;106;old;no;no;Test;10;2;7,6;yes;;7;3;2;2;2;1.0000;6;;0.436;1;10;.30;ID92_WM_Grid_m_4y;
92;m;50;4;no;51;4;Fife;106;old;no;no;Test;11;3;4,7,11;yes;;4;4;1;3;3;2.2361;7;11;0.436;1;11;.476;ID92_WM_Grid_m_4y;
92;m;50;4;no;51;4;Fife;106;old;no;no;Test;12;1;7;no;;7;3;2;3;2;0.0000;;;0.436;1;12;.436;ID92_WM_Grid_m_4y;
93;f;45;3;no information;46;3;Fife;108;young;no;no;Warm-up;1;1;7;;;7;3;2;3;2;0.0000;;;0.74;1;;;ID93_WM_Grid_f_3y;
93;f;45;3;no information;46;3;Fife;108;young;no;no;Warm-up;2;1;14;;;14;2;4;2;4;0.0000;;;0.74;1;;;ID93_WM_Grid_f_3y;
93;f;45;3;no information;46;3;Fife;108;young;no;no;Test;1;4;6,10,13;yes;;6;2;2;1;2;1.0000;10;13;0.74;0;0;1.0;ID93_WM_Grid_f_3y;
93;f;45;3;no information;46;3;Fife;108;young;no;no;Test;2;1;14;yes;;14;2;4;2;4;0.0000;;;0.74;1;1;.50;ID93_WM_Grid_f_3y;
93;f;45;3;no information;46;3;Fife;108;young;no;no;Test;3;1;3;yes;;3;3;1;3;1;0.0000;;;0.74;1;2;.333;ID93_WM_Grid_f_3y;
93;f;45;3;no information;46;3;Fife;108;young;no;no;Test;4;4;15,13,6;yes;;15;3;4;1;3;2.2361;13;6;0.74;0;2;.809;ID93_WM_Grid_f_3y;
93;f;45;3;no information;46;3;Fife;108;young;no;no;Test;5;2;1,2;yes;;1;1;1;2;1;1.0000;2;;0.74;1;3;.847;ID93_WM_Grid_f_3y;
93;f;45;3;no information;46;3;Fife;108;young;no;no;Test;6;4;7,15,7;no;;7;3;2;4;3;1.4142;15;7;0.74;0;3;.942;ID93_WM_Grid_f_3y;
93;f;45;3;no information;46;3;Fife;108;young;no;no;Test;7;1;10;yes;;10;2;3;2;3;0.0000;;;0.74;1;4;.807;ID93_WM_Grid_f_3y;
93;f;45;3;no information;46;3;Fife;108;young;no;no;Test;8;4;14,6,14;yes;;14;2;4;3;4;1.0000;6;14;0.74;0;4;.831;ID93_WM_Grid_f_3y;
93;f;45;3;no information;46;3;Fife;108;young;no;no;Test;9;1;8;yes;;8;4;2;4;2;0.0000;;;0.74;1;5;.739;ID93_WM_Grid_f_3y;
93;f;45;3;no information;46;3;Fife;108;young;no;no;Test;10;4;4,8,10;yes;first choice corrected;4;4;1;2;2;2.2361;8;10;0.74;0;5;.889;ID93_WM_Grid_f_3y;
93;f;45;3;no information;46;3;Fife;108;young;no;no;Test;11;1;11;yes;;11;3;3;3;3;0.0000;;;0.74;1;6;.808;ID93_WM_Grid_f_3y;
93;f;45;3;no information;46;3;Fife;108;young;no;no;Test;12;1;7;no;;7;3;2;3;2;0.0000;;;0.74;1;7;.741;ID93_WM_Grid_f_3y;
94;f;45;3;no;47;3;Fife;90;young;no;no;Warm-up;1;4;3,2,1;;;3;3;1;3;2;1.0000;2;1;1.471;0;;;ID94_WM_Grid_f_3y;
94;f;45;3;no;47;3;Fife;90;young;no;no;Warm-up;2;1;14;;;14;2;4;2;4;0.0000;;;1.471;1;;;ID94_WM_Grid_f_3y;
94;f;45;3;no;47;3;Fife;90;young;no;no;Test;1;1;5;no;;5;1;2;1;2;0.0000;;;1.471;1;1;.0;ID94_WM_Grid_f_3y;
94;f;45;3;no;47;3;Fife;90;young;no;no;Test;2;4;15,4,7;yes;;15;3;4;2;4;1.0000;4;7;1.471;0;1;.50;ID94_WM_Grid_f_3y;
94;f;45;3;no;47;3;Fife;90;young;no;no;Test;3;1;3;yes;;3;3;1;3;1;0.0000;;;1.471;1;2;.333;ID94_WM_Grid_f_3y;
94;f;45;3;no;47;3;Fife;90;young;no;no;Test;4;4;4,2,2;yes;;4;4;1;1;3;3.6056;2;2;1.471;0;2;1.151;ID94_WM_Grid_f_3y;
94;f;45;3;no;47;3;Fife;90;young;no;no;Test;5;1;2;no;;2;2;1;2;1;0.0000;;;1.471;1;3;.921;ID94_WM_Grid_f_3y;
94;f;45;3;no;47;3;Fife;90;young;no;no;Test;6;4;3,11,2;no;;3;3;1;4;3;2.2361;11;2;1.471;0;3;1.140;ID94_WM_Grid_f_3y;
94;f;45;3;no;47;3;Fife;90;young;no;no;Test;7;2;3,10;yes;;3;3;1;2;3;2.2361;10;;1.471;1;4;1.297;ID94_WM_Grid_f_3y;
94;f;45;3;no;47;3;Fife;90;young;no;no;Test;8;4;2,1,5;no;;2;2;1;3;4;3.1623;1;5;1.471;0;4;1.530;ID94_WM_Grid_f_3y;
94;f;45;3;no;47;3;Fife;90;young;no;no;Test;9;4;3,4,3;yes;;3;3;1;4;2;1.4142;4;3;1.471;0;4;1.517;ID94_WM_Grid_f_3y;
94;f;45;3;no;47;3;Fife;90;young;no;no;Test;10;3;2,10,6;no;3rd choice corrected;2;2;1;2;2;1.0000;10;6;1.471;1;5;1.465;ID94_WM_Grid_f_3y;
94;f;45;3;no;47;3;Fife;90;young;no;no;Test;11;4;3,1,13;no;;3;3;1;3;3;2.0000;1;13;1.471;0;5;1.514;ID94_WM_Grid_f_3y;
94;f;45;3;no;47;3;Fife;90;young;no;no;Test;12;4;3,4,14;yes;;3;3;1;3;2;1.0000;4;14;1.471;0;5;1.471;ID94_WM_Grid_f_3y;
95;f;45;3;no information;47;3;Fife;103;young;no;no;Warm-up;1;1;7;;;7;3;2;3;2;0.0000;;;0.99;1;;;ID95_WM_Grid_f_3y;
95;f;45;3;no information;47;3;Fife;103;young;no;no;Warm-up;2;2;13,14;;;13;1;4;2;4;1.0000;14;;0.99;1;;;ID95_WM_Grid_f_3y;
95;f;45;3;no information;47;3;Fife;103;young;no;no;Test;1;1;5;yes;;5;1;2;1;2;0.0000;;;0.99;1;1;.0;ID95_WM_Grid_f_3y;
95;f;45;3;no information;47;3;Fife;103;young;no;no;Test;2;2;10,14;yes;;10;2;3;2;4;1.0000;14;;0.99;1;2;.50;ID95_WM_Grid_f_3y;
95;f;45;3;no information;47;3;Fife;103;young;no;no;Test;3;1;3;yes;;3;3;1;3;1;0.0000;;;0.99;1;3;.333;ID95_WM_Grid_f_3y;
95;f;45;3;no information;47;3;Fife;103;young;no;no;Test;4;4;2,3,11;yes;;2;2;1;1;3;2.2361;3;11;0.99;0;3;.809;ID95_WM_Grid_f_3y;
95;f;45;3;no information;47;3;Fife;103;young;no;no;Test;5;1;2;yes;;2;2;1;2;1;0.0000;;;0.99;1;4;.647;ID95_WM_Grid_f_3y;
95;f;45;3;no information;47;3;Fife;103;young;no;no;Test;6;4;8,3,2;yes;;8;4;2;4;3;1.0000;3;2;0.99;0;4;.706;ID95_WM_Grid_f_3y;
95;f;45;3;no information;47;3;Fife;103;young;no;no;Test;7;4;12,3,11;yes;;12;4;3;2;3;2.0000;3;11;0.99;0;4;.891;ID95_WM_Grid_f_3y;
95;f;45;3;no information;47;3;Fife;103;young;no;no;Test;8;3;12,16,15;yes;;12;4;3;3;4;1.4142;16;15;0.99;1;5;.956;ID95_WM_Grid_f_3y;
95;f;45;3;no information;47;3;Fife;103;young;no;no;Test;9;4;2,14,15;yes;;2;2;1;4;2;2.2361;14;15;0.99;0;5;1.098;ID95_WM_Grid_f_3y;
95;f;45;3;no information;47;3;Fife;103;young;no;no;Test;10;2;7,6;no;;7;3;2;2;2;1.0000;6;;0.99;1;6;1.089;ID95_WM_Grid_f_3y;
95;f;45;3;no information;47;3;Fife;103;young;no;no;Test;11;1;11;yes;;11;3;3;3;3;0.0000;;;0.99;1;7;.990;ID95_WM_Grid_f_3y;
95;f;45;3;no information;47;3;Fife;103;young;no;no;Test;12;3;3,2,7;yes;;3;3;1;3;2;1.0000;2;7;0.99;1;8;.991;ID95_WM_Grid_f_3y;
96;m;54;4;Speech Therapy;56;4;Fife;84;old;no;no;Warm-up;1;1;7;;;7;3;2;3;2;0.0000;;;0.784;1;;;ID96_WM_Grid_m_5y;
96;m;54;4;Speech Therapy;56;4;Fife;84;old;no;no;Warm-up;2;2;15,14;;;15;3;4;2;4;1.0000;14;;0.784;1;;;ID96_WM_Grid_m_5y;
96;m;54;4;Speech Therapy;56;4;Fife;84;old;no;no;Test;1;1;5;no;;5;1;2;1;2;0.0000;;;0.784;1;1;.0;ID96_WM_Grid_m_5y;
96;m;54;4;Speech Therapy;56;4;Fife;84;old;no;no;Test;2;1;14;yes;;14;2;4;2;4;0.0000;;;0.784;1;2;.0;ID96_WM_Grid_m_5y;
96;m;54;4;Speech Therapy;56;4;Fife;84;old;no;no;Test;3;1;3;yes;;3;3;1;3;1;0.0000;;;0.784;1;3;.0;ID96_WM_Grid_m_5y;
96;m;54;4;Speech Therapy;56;4;Fife;84;old;no;no;Test;4;4;5,6,1;yes;;5;1;2;1;3;1.0000;6;1;0.784;0;3;.250;ID96_WM_Grid_m_5y;
96;m;54;4;Speech Therapy;56;4;Fife;84;old;no;no;Test;5;2;4,2;yes;;4;4;1;2;1;2.0000;2;;0.784;1;4;.60;ID96_WM_Grid_m_5y;
96;m;54;4;Speech Therapy;56;4;Fife;84;old;no;no;Test;6;2;16,12;yes;1. choice corrected;16;4;4;4;3;1.0000;12;;0.784;1;5;.667;ID96_WM_Grid_m_5y;
96;m;54;4;Speech Therapy;56;4;Fife;84;old;no;no;Test;7;2;6,10;yes;;6;2;2;2;3;1.0000;10;;0.784;1;6;.714;ID96_WM_Grid_m_5y;
96;m;54;4;Speech Therapy;56;4;Fife;84;old;no;no;Test;8;4;10,11,10;no;;10;2;3;3;4;1.4142;11;10;0.784;0;6;.802;ID96_WM_Grid_m_5y;
96;m;54;4;Speech Therapy;56;4;Fife;84;old;no;no;Test;9;2;7,8;yes;;7;3;2;4;2;1.0000;8;;0.784;1;7;.824;ID96_WM_Grid_m_5y;
96;m;54;4;Speech Therapy;56;4;Fife;84;old;no;no;Test;10;2;10,6;yes;;10;2;3;2;2;1.0000;6;;0.784;1;8;.841;ID96_WM_Grid_m_5y;
96;m;54;4;Speech Therapy;56;4;Fife;84;old;no;no;Test;11;4;7,8,3;yes;;7;3;2;3;3;1.0000;8;3;0.784;0;8;.856;ID96_WM_Grid_m_5y;
96;m;54;4;Speech Therapy;56;4;Fife;84;old;no;no;Test;12;1;7;yes;;7;3;2;3;2;0.0000;;;0.784;1;9;.785;ID96_WM_Grid_m_5y;
97;m;53;4;no information;55;4;Fife;111;old;no;no;Warm-up;1;1;7;;;7;3;2;3;2;0.0000;;;0.569;1;;;ID97_WM_Grid_m_4y;
97;m;53;4;no information;55;4;Fife;111;old;no;no;Warm-up;2;1;14;;;14;2;4;2;4;0.0000;;;0.569;1;;;ID97_WM_Grid_m_4y;
97;m;53;4;no information;55;4;Fife;111;old;no;no;Test;1;1;5;yes;coordinates are corrected;5;1;2;1;2;0.0000;;;0.569;1;1;.0;ID97_WM_Grid_m_4y;
97;m;53;4;no information;55;4;Fife;111;old;no;no;Test;2;1;14;yes;;14;2;4;2;4;0.0000;;;0.569;1;2;.0;ID97_WM_Grid_m_4y;
