ID;Sex;Age_months;Midtesting_age_months;Age_group;Midtesting_age_group;Mediansplit_midtesting_entiresample;AdditionalSupportNeeds;Experimenter;TestingLocation;CleanData;Dropout?;Reason_Dropout;Issue;BPVS_Score;CleanData_for_First6UniqueSearches_notcountingredundantsearches;CleanData_for_First6UniqueSearches_punishingredundantsearchestotransparentdoors;CleanData_for_First2Min;Comments;ReceivedHelpFromE;FinishedTask;Trial;DoesEMoveBoxTowardsChild_atBeginningOfTrial;IfMove_DoesVideoShowTheEntireMove;DoorWobble;IfWobble_DoesChildSee;Comment_on_WobblingDoor;SearchNr;PositionOfBoxTouched;TypeOfBox;TriedTransparentBox;SixUniqueSearches_PunishingRepeatedVisitsToTransparentDoors;TouchedThisBoxBefore_NotCountingRepeatedVisits;Got_toy;Trial_comments;NoRedundantSearchesPunished_2Phases_HowManyTrials;NoRedundantSearchesPunished_2Phases_HowmanyTransparentBoxesTouched;NoRedundantSearchesPunished_2Phases_ProportionTransparentBoxesTouched;RedundantSearchesToTransparentDoorsPunished_2Phases_HowManyTrials;RedundantSearchesToTransparentDoorsPunished_2Phases_HowmanyTransparentBoxesTouched;RedundantSearchesToTransparentDoorsPunished_2Phases_ProportionTransparentBoxesTouched;Latency_ToGet6UniqueSearches_noredundantsearchescounted;NrCorrectChoicesWithinFirst6Unique_WhileCountingRepeatedVisitsToTransparentDoors;NrCorrectChoicesWithinFirst6UniqueChoices_not countingredundantsearchestotransparentboxes;NrErrorsWithinFirst6UniqueChoices;ProportionCorrectOutOfFirstSixUniqueSearches;ProportionCorrect_PunishingForRepeatedVisitsToTransparentDoors;FirstBoxTouched;DurationFromFirstTouchUntilAllToysRetrievedinSec;FoundAllToys;NrSearchesUntilAllToysFound;NrOfTimesATransparentDoorWasTouched_repeatsarecounted;NrOfTransparentBoxesTouchedAfterFirstAnimal_repeatsarecounted;Latency_tofirstrewardinSec_from_first_touch_of_a_door;Latency_to_first_opaque_door_touched_in_sec;Video;First2Min_BoxNr;First2Min_PosBox;First2Min_TypeBox;First2Min_TouchedBefore;First2Min_GotToy;First2Min_NrUniqueSearches;First2Min_NrCorrectTrialsWithinFirst6Searches;First2Min_PropCorrect;AfterFirstAnimalWasFound_HowManyTransparentDoorsAreTouched_WithinTheNext6Searches;AfterFirstAnimalWasFound_HowManyTransparentDoorsAreTouched_WithinTheNext6Searches_redundantsearchesofopaquedoorsareignored
112;f;47;48;3;4;young;no;Zeynep;Edinburgh;no;maybe;"in trial 1, door wobbles strongly. In trial 2, doors wobble and one door is slightly bent inside. Plus experimenter intervention in trial 1 ""see which animals come out of the box""";door wobble and experimenter intervention at start;86;no;no;no;in trial 1, door wobbles strongly. In trial 2, doors wobble and one door is slightly bent inside;no;yes;2;yes;yes;yes;probably;;1;15;opaque;0;no;no;yes;;6;0;0;6;0;0;42;6;6;0;1.000;1.000;opaque;43;yes;6;0;0;2;1;ID112_Inhibition_Grid_f_3y_1,  ID112_Inhibition_Grid_f_3y_2;1;15;opaque;no;yes;6;6;1;0;0
112;f;47;48;3;4;young;no;Zeynep;Edinburgh;no;maybe;"in trial 1, door wobbles strongly. In trial 2, doors wobble and one door is slightly bent inside. Plus experimenter intervention in trial 1 ""see which animals come out of the box""";door wobble and experimenter intervention at start;86;no;no;no;in trial 1, door wobbles strongly. In trial 2, doors wobble and one door is slightly bent inside;no;yes;2;yes;yes;yes;probably;;2;7;opaque;0;no;no;yes;;6;0;0;6;0;0;42;6;6;0;1.000;1.000;opaque;43;yes;6;0;0;2;1;ID112_Inhibition_Grid_f_3y_1,  ID112_Inhibition_Grid_f_3y_2;2;7;opaque;no;yes;6;6;1;0;0
112;f;47;48;3;4;young;no;Zeynep;Edinburgh;no;maybe;"in trial 1, door wobbles strongly. In trial 2, doors wobble and one door is slightly bent inside. Plus experimenter intervention in trial 1 ""see which animals come out of the box""";door wobble and experimenter intervention at start;86;no;no;no;in trial 1, door wobbles strongly. In trial 2, doors wobble and one door is slightly bent inside;no;yes;2;yes;yes;yes;probably;;3;2;opaque;0;no;no;yes;;6;0;0;6;0;0;42;6;6;0;1.000;1.000;opaque;43;yes;6;0;0;2;1;ID112_Inhibition_Grid_f_3y_1,  ID112_Inhibition_Grid_f_3y_2;3;2;opaque;no;yes;6;6;1;0;0
112;f;47;48;3;4;young;no;Zeynep;Edinburgh;no;maybe;"in trial 1, door wobbles strongly. In trial 2, doors wobble and one door is slightly bent inside. Plus experimenter intervention in trial 1 ""see which animals come out of the box""";door wobble and experimenter intervention at start;86;no;no;no;in trial 1, door wobbles strongly. In trial 2, doors wobble and one door is slightly bent inside;no;yes;2;yes;yes;yes;probably;;4;5;opaque;0;no;no;yes;;6;0;0;6;0;0;42;6;6;0;1.000;1.000;opaque;43;yes;6;0;0;2;1;ID112_Inhibition_Grid_f_3y_1,  ID112_Inhibition_Grid_f_3y_2;4;5;opaque;no;yes;6;6;1;0;0
112;f;47;48;3;4;young;no;Zeynep;Edinburgh;no;maybe;"in trial 1, door wobbles strongly. In trial 2, doors wobble and one door is slightly bent inside. Plus experimenter intervention in trial 1 ""see which animals come out of the box""";door wobble and experimenter intervention at start;86;no;no;no;in trial 1, door wobbles strongly. In trial 2, doors wobble and one door is slightly bent inside;no;yes;2;yes;yes;yes;probably;;5;1;opaque;0;no;no;yes;;6;0;0;6;0;0;42;6;6;0;1.000;1.000;opaque;43;yes;6;0;0;2;1;ID112_Inhibition_Grid_f_3y_1,  ID112_Inhibition_Grid_f_3y_2;5;1;opaque;no;yes;6;6;1;0;0
112;f;47;48;3;4;young;no;Zeynep;Edinburgh;no;maybe;"in trial 1, door wobbles strongly. In trial 2, doors wobble and one door is slightly bent inside. Plus experimenter intervention in trial 1 ""see which animals come out of the box""";door wobble and experimenter intervention at start;86;no;no;no;in trial 1, door wobbles strongly. In trial 2, doors wobble and one door is slightly bent inside;no;yes;2;yes;yes;yes;probably;;6;9;opaque;0;no;no;yes;;6;0;0;6;0;0;42;6;6;0;1.000;1.000;opaque;43;yes;6;0;0;2;1;ID113_Inhibition_Grid_m_3y_1,  ID113_Inhibition_Grid_m_3y_2;6;9;opaque;no;yes;6;6;1;0;0
113;m;46;47;3;3;young;no;Zeynep;Edinburgh;no;maybe;"Door wobbles in trial 1. he does try a transparent one first, but then opens an opaque one and it is the one that wobbles. Also: issue with experimenter instruction ""can you try and get some of the toys out?"". After child got one toy (out of the wobbling door), tries a transparent one again and E said ""that's ok, there will be some toys that come out"", child then immediately tries a new box (opaque). In trial 2 also said ""can you see which ones can come out of the box?""";door wobble, experimenter intervention at start and during trial;122;no;no;no;in trial 1 a door wobbles;no;yes;1;yes;yes;yes;unclear, but the wobbling door is also the one that the child tries;;1;1;transparent;1;no;no;;;7;2;0.285714286;9;5;0.555555556;104;2;4;2;0.667;0.333;transparent;110;yes;12;5;2;51;1;ID112_Inhibition_Grid_f_3y_1,  ID112_Inhibition_Grid_f_3y_3;1;1;transparent;no;;6;4;0.666666667;2;3
113;m;46;47;3;3;young;no;Zeynep;Edinburgh;no;maybe;"Door wobbles in trial 1. he does try a transparent one first, but then opens an opaque one and it is the one that wobbles. Also: issue with experimenter instruction ""can you try and get some of the toys out?"". After child got one toy (out of the wobbling door), tries a transparent one again and E said ""that's ok, there will be some toys that come out"", child then immediately tries a new box (opaque). In trial 2 also said ""can you see which ones can come out of the box?""";door wobble, experimenter intervention at start and during trial;122;no;no;no;in trial 1 a door wobbles;no;yes;1;yes;yes;yes;unclear, but the wobbling door is also the one that the child tries;;2;2;opaque;0;no;no;no, doesn't fully open door;;7;2;0.285714286;9;5;0.555555556;104;2;4;2;0.667;0.333;transparent;110;yes;12;5;2;51;1;ID112_Inhibition_Grid_f_3y_1,  ID112_Inhibition_Grid_f_3y_3;2;2;opaque;no;no, doesn't fully open door;6;4;0.666666667;2;3
113;m;46;47;3;3;young;no;Zeynep;Edinburgh;no;maybe;"Door wobbles in trial 1. he does try a transparent one first, but then opens an opaque one and it is the one that wobbles. Also: issue with experimenter instruction ""can you try and get some of the toys out?"". After child got one toy (out of the wobbling door), tries a transparent one again and E said ""that's ok, there will be some toys that come out"", child then immediately tries a new box (opaque). In trial 2 also said ""can you see which ones can come out of the box?""";door wobble, experimenter intervention at start and during trial;122;no;no;no;in trial 1 a door wobbles;no;yes;1;yes;yes;yes;unclear, but the wobbling door is also the one that the child tries;;3;1;transparent;1;no;yes;;;7;2;0.285714286;9;5;0.555555556;104;2;4;2;0.667;0.333;transparent;110;yes;12;5;2;51;1;ID112_Inhibition_Grid_f_3y_1,  ID112_Inhibition_Grid_f_3y_3;3;1;transparent;yes;;6;4;0.666666667;2;3
113;m;46;47;3;3;young;no;Zeynep;Edinburgh;no;maybe;"Door wobbles in trial 1. he does try a transparent one first, but then opens an opaque one and it is the one that wobbles. Also: issue with experimenter instruction ""can you try and get some of the toys out?"". After child got one toy (out of the wobbling door), tries a transparent one again and E said ""that's ok, there will be some toys that come out"", child then immediately tries a new box (opaque). In trial 2 also said ""can you see which ones can come out of the box?""";door wobble, experimenter intervention at start and during trial;122;no;no;no;in trial 1 a door wobbles;no;yes;1;yes;yes;yes;unclear, but the wobbling door is also the one that the child tries;;4;2;opaque;0;yes;yes;yes;;7;2;0.285714286;9;5;0.555555556;104;2;4;2;0.667;0.333;transparent;110;yes;12;5;2;51;1;ID112_Inhibition_Grid_f_3y_1,  ID112_Inhibition_Grid_f_3y_3;4;2;opaque;yes;yes;6;4;0.666666667;2;3
113;m;46;47;3;3;young;no;Zeynep;Edinburgh;no;maybe;"Door wobbles in trial 1. he does try a transparent one first, but then opens an opaque one and it is the one that wobbles. Also: issue with experimenter instruction ""can you try and get some of the toys out?"". After child got one toy (out of the wobbling door), tries a transparent one again and E said ""that's ok, there will be some toys that come out"", child then immediately tries a new box (opaque). In trial 2 also said ""can you see which ones can come out of the box?""";door wobble, experimenter intervention at start and during trial;122;no;no;no;in trial 1 a door wobbles;no;yes;1;yes;yes;yes;unclear, but the wobbling door is also the one that the child tries;;5;1;transparent;1;no;yes;;"E said ""That's ok, there will be some that come out"", then the child immediately tried another box (an opaque one)";7;2;0.285714286;9;5;0.555555556;104;2;4;2;0.667;0.333;transparent;110;yes;12;5;2;51;1;ID112_Inhibition_Grid_f_3y_1,  ID112_Inhibition_Grid_f_3y_3;5;1;transparent;yes;1;6;4;0.666666667;2;3
113;m;46;47;3;3;young;no;Zeynep;Edinburgh;no;maybe;"Door wobbles in trial 1. he does try a transparent one first, but then opens an opaque one and it is the one that wobbles. Also: issue with experimenter instruction ""can you try and get some of the toys out?"". After child got one toy (out of the wobbling door), tries a transparent one again and E said ""that's ok, there will be some toys that come out"", child then immediately tries a new box (opaque). In trial 2 also said ""can you see which ones can come out of the box?""";door wobble, experimenter intervention at start and during trial;122;no;no;no;in trial 1 a door wobbles;no;yes;1;yes;yes;yes;unclear, but the wobbling door is also the one that the child tries;;6;5;opaque;0;no;no;yes;;7;2;0.285714286;9;5;0.555555556;104;2;4;2;0.667;0.333;transparent;110;yes;12;5;2;51;1;ID112_Inhibition_Grid_f_3y_1,  ID112_Inhibition_Grid_f_3y_3;6;5;opaque;no;yes;6;4;0.666666667;2;3
113;m;46;47;3;3;young;no;Zeynep;Edinburgh;no;maybe;"Door wobbles in trial 1. he does try a transparent one first, but then opens an opaque one and it is the one that wobbles. Also: issue with experimenter instruction ""can you try and get some of the toys out?"". After child got one toy (out of the wobbling door), tries a transparent one again and E said ""that's ok, there will be some toys that come out"", child then immediately tries a new box (opaque). In trial 2 also said ""can you see which ones can come out of the box?""";door wobble, experimenter intervention at start and during trial;122;no;no;no;in trial 1 a door wobbles;no;yes;1;yes;yes;yes;unclear, but the wobbling door is also the one that the child tries;;7;1;transparent;1;no;yes;;;7;2;0.285714286;9;5;0.555555556;104;2;4;2;0.667;0.333;transparent;110;yes;12;5;2;51;1;ID112_Inhibition_Grid_f_3y_1,  ID112_Inhibition_Grid_f_3y_3;7;1;transparent;yes;3;6;4;0.666666667;2;3
113;m;46;47;3;3;young;no;Zeynep;Edinburgh;no;maybe;"Door wobbles in trial 1. he does try a transparent one first, but then opens an opaque one and it is the one that wobbles. Also: issue with experimenter instruction ""can you try and get some of the toys out?"". After child got one toy (out of the wobbling door), tries a transparent one again and E said ""that's ok, there will be some toys that come out"", child then immediately tries a new box (opaque). In trial 2 also said ""can you see which ones can come out of the box?""";door wobble, experimenter intervention at start and during trial;122;no;no;no;in trial 1 a door wobbles;no;yes;1;yes;yes;yes;unclear, but the wobbling door is also the one that the child tries;;8;16;transparent;1;;no;;;7;2;0.285714286;9;5;0.555555556;104;2;4;2;0.667;0.333;transparent;110;yes;12;5;2;51;1;ID112_Inhibition_Grid_f_3y_1,  ID112_Inhibition_Grid_f_3y_3;8;16;transparent;no;4;6;4;0.666666667;2;3
113;m;46;47;3;3;young;no;Zeynep;Edinburgh;no;maybe;"Door wobbles in trial 1. he does try a transparent one first, but then opens an opaque one and it is the one that wobbles. Also: issue with experimenter instruction ""can you try and get some of the toys out?"". After child got one toy (out of the wobbling door), tries a transparent one again and E said ""that's ok, there will be some toys that come out"", child then immediately tries a new box (opaque). In trial 2 also said ""can you see which ones can come out of the box?""";door wobble, experimenter intervention at start and during trial;122;no;no;no;in trial 1 a door wobbles;no;yes;1;yes;yes;yes;unclear, but the wobbling door is also the one that the child tries;;9;15;opaque;0;;no;;;7;2;0.285714286;9;5;0.555555556;104;2;4;2;0.667;0.333;transparent;110;yes;12;5;2;51;1;ID112_Inhibition_Grid_f_3y_1,  ID112_Inhibition_Grid_f_3y_3;9;15;opaque;no;5;6;4;0.666666667;2;3
113;m;46;47;3;3;young;no;Zeynep;Edinburgh;no;maybe;"Door wobbles in trial 1. he does try a transparent one first, but then opens an opaque one and it is the one that wobbles. Also: issue with experimenter instruction ""can you try and get some of the toys out?"". After child got one toy (out of the wobbling door), tries a transparent one again and E said ""that's ok, there will be some toys that come out"", child then immediately tries a new box (opaque). In trial 2 also said ""can you see which ones can come out of the box?""";door wobble, experimenter intervention at start and during trial;122;no;no;no;in trial 1 a door wobbles;no;yes;1;yes;yes;yes;unclear, but the wobbling door is also the one that the child tries;;10;13;opaque;0;;no;;;7;2;0.285714286;9;5;0.555555556;104;2;4;2;0.667;0.333;transparent;110;yes;12;5;2;51;1;ID112_Inhibition_Grid_f_3y_1,  ID112_Inhibition_Grid_f_3y_3;10;13;opaque;no;6;6;4;0.666666667;2;3
113;m;46;47;3;3;young;no;Zeynep;Edinburgh;no;maybe;"Door wobbles in trial 1. he does try a transparent one first, but then opens an opaque one and it is the one that wobbles. Also: issue with experimenter instruction ""can you try and get some of the toys out?"". After child got one toy (out of the wobbling door), tries a transparent one again and E said ""that's ok, there will be some toys that come out"", child then immediately tries a new box (opaque). In trial 2 also said ""can you see which ones can come out of the box?""";door wobble, experimenter intervention at start and during trial;122;no;no;no;in trial 1 a door wobbles;no;yes;1;yes;yes;yes;unclear, but the wobbling door is also the one that the child tries;;11;7;opaque;0;;no;;;7;2;0.285714286;9;5;0.555555556;104;2;4;2;0.667;0.333;transparent;110;yes;12;5;2;51;1;ID112_Inhibition_Grid_f_3y_1,  ID112_Inhibition_Grid_f_3y_3;11;7;opaque;no;;6;4;0.666666667;2;3
113;m;46;47;3;3;young;no;Zeynep;Edinburgh;no;maybe;"Door wobbles in trial 1. he does try a transparent one first, but then opens an opaque one and it is the one that wobbles. Also: issue with experimenter instruction ""can you try and get some of the toys out?"". After child got one toy (out of the wobbling door), tries a transparent one again and E said ""that's ok, there will be some toys that come out"", child then immediately tries a new box (opaque). In trial 2 also said ""can you see which ones can come out of the box?""";door wobble, experimenter intervention at start and during trial;122;no;no;no;in trial 1 a door wobbles;no;yes;1;yes;yes;yes;unclear, but the wobbling door is also the one that the child tries;;12;12;opaque;0;;no;yes;;7;2;0.285714286;9;5;0.555555556;104;2;4;2;0.667;0.333;transparent;110;yes;12;5;2;51;1;ID112_Inhibition_Grid_f_3y_1,  ID112_Inhibition_Grid_f_3y_3;12;12;opaque;no;yes;6;4;0.666666667;2;3
113;m;46;47;3;3;young;no;Zeynep;Edinburgh;no;maybe;"Door wobbles in trial 1. he does try a transparent one first, but then opens an opaque one and it is the one that wobbles. Also: issue with experimenter instruction ""can you try and get some of the toys out?"". After child got one toy (out of the wobbling door), tries a transparent one again and E said ""that's ok, there will be some toys that come out"", child then immediately tries a new box (opaque). In trial 2 also said ""can you see which ones can come out of the box?""";door wobble, experimenter intervention at start and during trial;122;no;no;no;in trial 1 a door wobbles;no;yes;2;yes;yes;no;;;1;7;opaque;0;no;no;yes;;6;1;0.166666667;6;1;0.166666667;66;5;5;1;0.833;0.833;opaque;77;yes;11;1;1;2;1;ID112_Inhibition_Grid_f_3y_1,  ID112_Inhibition_Grid_f_3y_3;1;7;opaque;no;yes;6;5;0.833333333;0;1
113;m;46;47;3;3;young;no;Zeynep;Edinburgh;no;maybe;"Door wobbles in trial 1. he does try a transparent one first, but then opens an opaque one and it is the one that wobbles. Also: issue with experimenter instruction ""can you try and get some of the toys out?"". After child got one toy (out of the wobbling door), tries a transparent one again and E said ""that's ok, there will be some toys that come out"", child then immediately tries a new box (opaque). In trial 2 also said ""can you see which ones can come out of the box?""";door wobble, experimenter intervention at start and during trial;122;no;no;no;in trial 1 a door wobbles;no;yes;2;yes;yes;no;;;2;7;opaque;0;yes;yes;;;6;1;0.166666667;6;1;0.166666667;66;5;5;1;0.833;0.833;opaque;77;yes;11;1;1;2;1;ID112_Inhibition_Grid_f_3y_1,  ID112_Inhibition_Grid_f_3y_3;2;7;opaque;yes;1;6;5;0.833333333;0;1
113;m;46;47;3;3;young;no;Zeynep;Edinburgh;no;maybe;"Door wobbles in trial 1. he does try a transparent one first, but then opens an opaque one and it is the one that wobbles. Also: issue with experimenter instruction ""can you try and get some of the toys out?"". After child got one toy (out of the wobbling door), tries a transparent one again and E said ""that's ok, there will be some toys that come out"", child then immediately tries a new box (opaque). In trial 2 also said ""can you see which ones can come out of the box?""";door wobble, experimenter intervention at start and during trial;122;no;no;no;in trial 1 a door wobbles;no;yes;2;yes;yes;no;;;3;15;opaque;0;no;no;;;6;1;0.166666667;6;1;0.166666667;66;5;5;1;0.833;0.833;opaque;77;yes;11;1;1;2;1;ID112_Inhibition_Grid_f_3y_1,  ID112_Inhibition_Grid_f_3y_3;3;15;opaque;no;2;6;5;0.833333333;0;1
113;m;46;47;3;3;young;no;Zeynep;Edinburgh;no;maybe;"Door wobbles in trial 1. he does try a transparent one first, but then opens an opaque one and it is the one that wobbles. Also: issue with experimenter instruction ""can you try and get some of the toys out?"". After child got one toy (out of the wobbling door), tries a transparent one again and E said ""that's ok, there will be some toys that come out"", child then immediately tries a new box (opaque). In trial 2 also said ""can you see which ones can come out of the box?""";door wobble, experimenter intervention at start and during trial;122;no;no;no;in trial 1 a door wobbles;no;yes;2;yes;yes;no;;;4;2;opaque;0;no;no;;;6;1;0.166666667;6;1;0.166666667;66;5;5;1;0.833;0.833;opaque;77;yes;11;1;1;2;1;ID112_Inhibition_Grid_f_3y_1,  ID112_Inhibition_Grid_f_3y_3;4;2;opaque;no;3;6;5;0.833333333;0;1
113;m;46;47;3;3;young;no;Zeynep;Edinburgh;no;maybe;"Door wobbles in trial 1. he does try a transparent one first, but then opens an opaque one and it is the one that wobbles. Also: issue with experimenter instruction ""can you try and get some of the toys out?"". After child got one toy (out of the wobbling door), tries a transparent one again and E said ""that's ok, there will be some toys that come out"", child then immediately tries a new box (opaque). In trial 2 also said ""can you see which ones can come out of the box?""";door wobble, experimenter intervention at start and during trial;122;no;no;no;in trial 1 a door wobbles;no;yes;2;yes;yes;no;;;5;9;opaque;0;no;no;;;6;1;0.166666667;6;1;0.166666667;66;5;5;1;0.833;0.833;opaque;77;yes;11;1;1;2;1;ID112_Inhibition_Grid_f_3y_1,  ID112_Inhibition_Grid_f_3y_3;5;9;opaque;no;4;6;5;0.833333333;0;1
113;m;46;47;3;3;young;no;Zeynep;Edinburgh;no;maybe;"Door wobbles in trial 1. he does try a transparent one first, but then opens an opaque one and it is the one that wobbles. Also: issue with experimenter instruction ""can you try and get some of the toys out?"". After child got one toy (out of the wobbling door), tries a transparent one again and E said ""that's ok, there will be some toys that come out"", child then immediately tries a new box (opaque). In trial 2 also said ""can you see which ones can come out of the box?""";door wobble, experimenter intervention at start and during trial;122;no;no;no;in trial 1 a door wobbles;no;yes;2;yes;yes;no;;;6;7;opaque;0;yes;yes;;;6;1;0.166666667;6;1;0.166666667;66;5;5;1;0.833;0.833;opaque;77;yes;11;1;1;2;1;ID112_Inhibition_Grid_f_3y_1,  ID112_Inhibition_Grid_f_3y_3;6;7;opaque;yes;;6;5;0.833333333;0;1
113;m;46;47;3;3;young;no;Zeynep;Edinburgh;no;maybe;"Door wobbles in trial 1. he does try a transparent one first, but then opens an opaque one and it is the one that wobbles. Also: issue with experimenter instruction ""can you try and get some of the toys out?"". After child got one toy (out of the wobbling door), tries a transparent one again and E said ""that's ok, there will be some toys that come out"", child then immediately tries a new box (opaque). In trial 2 also said ""can you see which ones can come out of the box?""";door wobble, experimenter intervention at start and during trial;122;no;no;no;in trial 1 a door wobbles;no;yes;2;yes;yes;no;;;7;5;opaque;0;no;no;;;6;1;0.166666667;6;1;0.166666667;66;5;5;1;0.833;0.833;opaque;77;yes;11;1;1;2;1;ID112_Inhibition_Grid_f_3y_1,  ID112_Inhibition_Grid_f_3y_3;7;5;opaque;no;5;6;5;0.833333333;0;1
113;m;46;47;3;3;young;no;Zeynep;Edinburgh;no;maybe;"Door wobbles in trial 1. he does try a transparent one first, but then opens an opaque one and it is the one that wobbles. Also: issue with experimenter instruction ""can you try and get some of the toys out?"". After child got one toy (out of the wobbling door), tries a transparent one again and E said ""that's ok, there will be some toys that come out"", child then immediately tries a new box (opaque). In trial 2 also said ""can you see which ones can come out of the box?""";door wobble, experimenter intervention at start and during trial;122;no;no;no;in trial 1 a door wobbles;no;yes;2;yes;yes;no;;;8;7;opaque;0;yes;yes;;;6;1;0.166666667;6;1;0.166666667;66;5;5;1;0.833;0.833;opaque;77;yes;11;1;1;2;1;ID112_Inhibition_Grid_f_3y_1,  ID112_Inhibition_Grid_f_3y_3;8;7;opaque;yes;;6;5;0.833333333;0;1
113;m;46;47;3;3;young;no;Zeynep;Edinburgh;no;maybe;"Door wobbles in trial 1. he does try a transparent one first, but then opens an opaque one and it is the one that wobbles. Also: issue with experimenter instruction ""can you try and get some of the toys out?"". After child got one toy (out of the wobbling door), tries a transparent one again and E said ""that's ok, there will be some toys that come out"", child then immediately tries a new box (opaque). In trial 2 also said ""can you see which ones can come out of the box?""";door wobble, experimenter intervention at start and during trial;122;no;no;no;in trial 1 a door wobbles;no;yes;2;yes;yes;no;;;9;16;transparent;1;no;no;;;6;1;0.166666667;6;1;0.166666667;66;5;5;1;0.833;0.833;opaque;77;yes;11;1;1;2;1;ID112_Inhibition_Grid_f_3y_1,  ID112_Inhibition_Grid_f_3y_3;9;16;transparent;no;6;6;5;0.833333333;0;1
113;m;46;47;3;3;young;no;Zeynep;Edinburgh;no;maybe;"Door wobbles in trial 1. he does try a transparent one first, but then opens an opaque one and it is the one that wobbles. Also: issue with experimenter instruction ""can you try and get some of the toys out?"". After child got one toy (out of the wobbling door), tries a transparent one again and E said ""that's ok, there will be some toys that come out"", child then immediately tries a new box (opaque). In trial 2 also said ""can you see which ones can come out of the box?""";door wobble, experimenter intervention at start and during trial;122;no;no;no;in trial 1 a door wobbles;no;yes;2;yes;yes;no;;;10;7;opaque;0;;yes;;;6;1;0.166666667;6;1;0.166666667;66;5;5;1;0.833;0.833;opaque;77;yes;11;1;1;2;1;ID112_Inhibition_Grid_f_3y_1,  ID112_Inhibition_Grid_f_3y_3;10;7;opaque;yes;;6;5;0.833333333;0;1
113;m;46;47;3;3;young;no;Zeynep;Edinburgh;no;maybe;"Door wobbles in trial 1. he does try a transparent one first, but then opens an opaque one and it is the one that wobbles. Also: issue with experimenter instruction ""can you try and get some of the toys out?"". After child got one toy (out of the wobbling door), tries a transparent one again and E said ""that's ok, there will be some toys that come out"", child then immediately tries a new box (opaque). In trial 2 also said ""can you see which ones can come out of the box?""";door wobble, experimenter intervention at start and during trial;122;no;no;no;in trial 1 a door wobbles;no;yes;2;yes;yes;no;;;11;1;opaque;0;;no;yes;;6;1;0.166666667;6;1;0.166666667;66;5;5;1;0.833;0.833;opaque;77;yes;11;1;1;2;1;ID112_Inhibition_Grid_f_3y_1,  ID112_Inhibition_Grid_f_3y_3;11;1;opaque;no;yes;6;5;0.833333333;0;1
114;m;48;49;4;4;young;no;Zeynep;Edinburgh;no;maybe;"experimenter intervention: ""see whether you can get some of the toys out"", also in trial 2";Experimenter intervention at start and during trial;102;no;no;no;;no;yes;1;yes;yes;no;;;1;6;transparent;1;no;no;;;10;3;0.3;10;3;0.3;21;4;4;2;0.667;0.667;transparent;40;yes;10;3;1;5;2;ID114_Inhibition_Grid_m_4y_1, ID114_Inhibition_Grid_m_4y_2;1;6;transparent;no;;6;4;0.666666667;1;1
114;m;48;49;4;4;young;no;Zeynep;Edinburgh;no;maybe;"experimenter intervention: ""see whether you can get some of the toys out"", also in trial 3";Experimenter intervention at start and during trial;102;no;no;no;;no;yes;1;yes;yes;no;;;2;8;transparent;1;no;no;;;10;3;0.3;10;3;0.3;21;4;4;2;0.667;0.667;transparent;40;yes;10;3;1;5;2;ID114_Inhibition_Grid_m_4y_1, ID114_Inhibition_Grid_m_4y_2;2;8;transparent;no;;6;4;0.666666667;1;1
114;m;48;49;4;4;young;no;Zeynep;Edinburgh;no;maybe;"experimenter intervention: ""see whether you can get some of the toys out"", also in trial 4";Experimenter intervention at start and during trial;102;no;no;no;;no;yes;1;yes;yes;no;;;3;2;opaque;0;no;no;yes;;10;3;0.3;10;3;0.3;21;4;4;2;0.667;0.667;transparent;40;yes;10;3;1;5;2;ID114_Inhibition_Grid_m_4y_1, ID114_Inhibition_Grid_m_4y_2;3;2;opaque;no;yes;6;4;0.666666667;1;1
114;m;48;49;4;4;young;no;Zeynep;Edinburgh;no;maybe;"experimenter intervention: ""see whether you can get some of the toys out"", also in trial 5";Experimenter intervention at start and during trial;102;no;no;no;;no;yes;1;yes;yes;no;;;4;7;opaque;0;no;no;yes;;10;3;0.3;10;3;0.3;21;4;4;2;0.667;0.667;transparent;40;yes;10;3;1;5;2;ID114_Inhibition_Grid_m_4y_1, ID114_Inhibition_Grid_m_4y_2;4;7;opaque;no;yes;6;4;0.666666667;1;1
114;m;48;49;4;4;young;no;Zeynep;Edinburgh;no;maybe;"experimenter intervention: ""see whether you can get some of the toys out"", also in trial 6";Experimenter intervention at start and during trial;102;no;no;no;;no;yes;1;yes;yes;no;;;5;5;opaque;0;no;no;yes;;10;3;0.3;10;3;0.3;21;4;4;2;0.667;0.667;transparent;40;yes;10;3;1;5;2;ID114_Inhibition_Grid_m_4y_1, ID114_Inhibition_Grid_m_4y_2;5;5;opaque;no;yes;6;4;0.666666667;1;1
114;m;48;49;4;4;young;no;Zeynep;Edinburgh;no;maybe;"experimenter intervention: ""see whether you can get some of the toys out"", also in trial 7";Experimenter intervention at start and during trial;102;no;no;no;;no;yes;1;yes;yes;no;;;6;15;opaque;0;no;no;no, doesn't fully open door;;10;3;0.3;10;3;0.3;21;4;4;2;0.667;0.667;transparent;40;yes;10;3;1;5;2;ID114_Inhibition_Grid_m_4y_1, ID114_Inhibition_Grid_m_4y_2;6;15;opaque;no;no, doesn't fully open door;6;4;0.666666667;1;1
